"Id_Votacao";"Data";"Resultado";"TipoVotacao";"Projeto";"SiglaProjeto";"Assunto"
2007066,00;9/5/2007 00:00:00;"REG";1,00;"PEC";"PEC0058/07";"PEC Nº 58/2007 - DVS PSDB - EXPRESSÃO "" QUE SERÁ ENTREGUE... CADA ANO"""
2007068,00;15/5/2007 00:00:00;"APR";1,00;"MPV";"MPV0360/07";"MPV Nº 360/2007 - MEDIDA PROVISÓRIA"
2007069,00;15/5/2007 00:00:00;;1,00;"MPV";"MPV0360/07";"MPV Nº 360/2007 - DVS - INCISO VII DO ARTIGO 2º - (ART. 1º)"
2007070,00;16/5/2007 00:00:00;;2,00;"MPV";"MPV0362/07";"MPV Nº 362/2007 - PARECER DO RELATOR PELA NÃO ADMISSIBILIDADE DAS EMENDAS"
2007071,00;22/5/2007 00:00:00;"REJ";1,00;"MPV";"MPV0351/07";"MPV Nº 351/2007 - DVS PTB - EMENDA Nº 6"
2007072,00;23/5/2007 00:00:00;"REJ";2,00;"REC";"REC0042/07";"REC Nº 42/2007 - CONTRA APRECIAÇÃO CONCLUSIVA DA COMISSÃO MISTA DO PL"
2007073,00;29/5/2007 00:00:00;"APR";2,00;"MPV";"MPV0339/06";"MPV Nº 339/2006 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2007074,00;29/5/2007 00:00:00;;1,00;"MPV";"MPV0339/06";"MPV Nº 339/2006 - EMENDA Nº 7 COM PARECER PELA REJEIÇÃO"
2007075,00;30/5/2007 00:00:00;"REG";2,00;"PL.";"PL.1210/07";"PL Nº 1210/2007 - REQUERIMENTO DE URGÊNCIA"
2007076,00;30/5/2007 00:00:00;"REG";2,00;"PLP";"PLP0035/07";"PLP Nº 35/2007 - REQUERIMENTO DE URGÊNCIA"
2007078,00;4/6/2007 00:00:00;"APR";1,00;"MPV";"MPV0363/07";"MPV Nº 363/2007 - TEXTO INICIAL"
2007079,00;5/6/2007 00:00:00;"APR";2,00;"MPV";"MPV0364/07";"MPV Nº 364/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2007080,00;5/6/2007 00:00:00;"APR";1,00;"MPV";"MPV0364/07";"MPV Nº 364/2007 - DVS PPS - QUADRO ANEXO I (DNIT)"
2007081,00;12/6/2007 00:00:00;"APR";1,00;"MPV";"MPV0366/07";"MPV Nº 366/2007 - PROJETO DE LEI DE CONVERSÃO"
2007082,00;13/6/2007 00:00:00;"REJ";2,00;"PL.";"PL.1210/07";"PL Nº 1210/2007 - CONCESSÃO DO EFEITO SUSPENSIVO"
2007083,00;13/6/2007 00:00:00;"REJ";2,00;"PL.";"PL.1210/07";"PL Nº 1210/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCA"
2007086,00;20/6/2007 00:00:00;"APR";2,00;"PL.";"PL.7701/06";"PL Nº 7701/2006 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCA"
2007088,00;26/6/2007 00:00:00;;1,00;"MPV";"MPV0358/07";"MPV Nº 358/2007 - DVS EMENDA Nº 1"
2007089,00;26/6/2007 00:00:00;;1,00;"MPV";"MPV0358/07";"MPV Nº 358/2007 - DVS EMENDA Nº 3"
2007090,00;26/6/2007 00:00:00;"APR";2,00;"MPV";"MPV0369/07";"MPV Nº 369/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2007093,00;27/6/2007 00:00:00;"REJ";2,00;"PL.";"PL.1210/07";"PL Nº 1210/2007 - REQUERIMENTO DE PREFERÊNCIA PARA EMENDA AGLUTINATIV"
2007094,00;27/6/2007 00:00:00;"REQ";1,00;"PL.";"PL.1210/07";"PL Nº 1210/2007 - ARTIGOS REFERENTES À LISTA PREORDENADA - SUBSTITUTI"
2007095,00;3/7/2007 00:00:00;"REJ";2,00;"PLP";"PLP0079/07";"PLP Nº 79/2007 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES"
2007100,00;10/7/2007 00:00:00;"REJ";2,00;"MPV";"MPV0372/07";"MPV Nº 372/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2007101,00;10/7/2007 00:00:00;"APR";1,00;"MPV";"MPV0372/07";"MPV Nº 372/2007 - DVS - EMENDA Nº 41"
2007102,00;11/7/2007 00:00:00;"REJ";2,00;"PL.";"PL.1210/07";"PL Nº 1210/2007 - REQUERIMENTO DE INVERSÃO DE PAUTA"
2007104,00;7/8/2007 00:00:00;"REJ";2,00;"MPV";"MPV0374/07";"MPV Nº 374/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2007107,00;14/8/2007 00:00:00;"APR";2,00;"PL.";"PL.1210/07";"PL Nº 1210/2007 - REQUERIMENTO DE PREFERÊNCIA PARA O PLP Nº 35/2007"
2007110,00;14/8/2007 00:00:00;"REG";1,00;"PLP";"PLP0035/07";"PLP Nº 35/2007 - SUBEMENDA SUBSTITUTIVA"
2007112,00;15/8/2007 00:00:00;"REG";1,00;"PLP";"PLP0035/07";"PLP Nº 35/2007 - DVS - ARTIGO 5º DA SUBEMENDA SUBSTITUTIVA"
2007113,00;15/8/2007 00:00:00;"REG";1,00;"PLP";"PLP0035/07";"PLP Nº 35/2007 - DVS - ARTIGO 23 INCISO XII DA LEI Nº 4.737/65,( ART."
2007119,00;22/8/2007 00:00:00;"APR";1,00;"MPV";"MPV0375/07";"MPV Nº 375/2007 - MEDIDA PROVISÓRIA"
2007125,00;5/9/2007 00:00:00;;1,00;"MPV";"MPV0377/07";"MPV Nº 377/2007 - PROJETO DE LEI DE CONVERSÃO"
2007126,00;5/9/2007 00:00:00;;1,00;"MPV";"MPV0377/07";"MPV Nº 377/2007 - DVS - ARTIGO 3º DO PLV"
2007127,00;5/9/2007 00:00:00;;1,00;"MPV";"MPV0377/07";"MPV Nº 377/2007 - DVS - ARTIGO 10º DO PLV"
2007129,00;11/9/2007 00:00:00;"APR";2,00;"MPV";"MPV0378/07";"MPV Nº 378/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAM"
2007135,00;13/9/2007 00:00:00;"APR";2,00;"MPV";"MPV0379/07";"MPV Nº 379/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAM"
2007139,00;18/9/2007 00:00:00;"APR";2,00;"MPV";"MPV0381/07";"MPV Nº 381/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAM"
2007140,00;18/9/2007 00:00:00;"APR";2,00;"MPV";"MPV0381/07";"MPV Nº 381/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2007141,00;18/9/2007 00:00:00;"APR";1,00;"MPV";"MPV0381/07";"MPV Nº 381/2007 - DVS DEM - 26.122.0750.8785.0101 - 6.000.000,00"
2007143,00;19/9/2007 00:00:00;"APR";1,00;"MPV";"MPV0381/07";"MPV Nº 381/2007 - DVS PSDB - 15.122.0310.8785.0101 - 12.000.000,00"
2007147,00;19/9/2007 00:00:00;"APR";2,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2007149,00;19/9/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - SUBSTITUTIVO DA COMISSÃO ESPECIAL"
2007150,00;25/9/2007 00:00:00;"REJ";1,00;"PL.";"PL.2086/07";"PL Nº 2086/2007 - DVS - EMENDA Nº 21"
2007154,00;26/9/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - EMENDA AGLUTINATIVA Nº 68"
2007158,00;26/9/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS Nº 2 PPS - EXPRESSÃO ""CONTRIBUIÇÕES SOCIAIS"""
2007159,00;26/9/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS Nº 3 PSDB - EXPRESSÃO ""E DE INTERVENÇÃO DO DOMÍN"
2007160,00;26/9/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS Nº 4 PSDB - ARTIGO 2º DO SUBSTITUTIVO"
2007161,00;27/9/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS Nº 5 DEM - § 1º DO ARTIGO 95"
2007162,00;27/9/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS Nº 7 - EXPRESSÃO ""OU RESTABELECÊ-LA"""
2007163,00;27/9/2007 00:00:00;"REJ";2,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2007164,00;27/9/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS Nº 8 - EXPRESSÃO: ""MANTIDA A PARCELA DE DESTINA"
2007166,00;2/10/2007 00:00:00;"REJ";2,00;"MPV";"MPV0374/07";"MPV Nº 374/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAM"
2007170,00;2/10/2007 00:00:00;;1,00;"MPV";"MPV0378/07";"MPV Nº 378/2007 - MEDIDA PROVISÓRIA"
2007174,00;3/10/2007 00:00:00;"APR";1,00;"MPV";"MPV0383/07";"MPV Nº 383/2007 - DVS DEM - DNIT 2678202201F40 - R$142.079.000,00"
2007176,00;3/10/2007 00:00:00;"APR";1,00;"MPV";"MPV0383/07";"MPV Nº 383/2007 - DVS DEM - M. DEFESA 0584609090229 - R$ 40.000.000,00"
2007186,00;9/10/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - SEGUNDO TURNO"
2007187,00;9/10/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS PPS - EXP.: ""CONTRIBUIÇÕES SOCIAIS"" ART. 76 A"
2007188,00;10/10/2007 00:00:00;"REJ";2,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2007189,00;10/10/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS PSDB - EXP.: ""E DE INTERVENÇÃO ... ECONÔMICO"""
2007190,00;10/10/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS DEM - EXP.: ""JÁ INSTITUÍDOS OU"" ART. 76 DO ADC"
2007191,00;10/10/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS PSDB - ARTIGO 2º DA PEC Nº 558/2006"
2007192,00;10/10/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS DEM - PARÁGRAFO 1º ARTIGO 95 DO ADCT CONSTANTE D"
2007193,00;10/10/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS DEM - EXP.: ""OU RESTABELECÊ-LA"" § 2º DO ART. 9"
2007194,00;10/10/2007 00:00:00;"REG";1,00;"PEC";"PEC0558/06";"PEC Nº 558/2006 - DVS PSDB - EXP.: ""MANTIDA... AS RESPECTIVAS DESTINA"
2007195,00;16/10/2007 00:00:00;"APR";2,00;"MPV";"MPV0386/07";"MPV Nº 386/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2007196,00;17/10/2007 00:00:00;"REG";2,00;"PL.";"PL.2105/07";"PL Nº 2105/2007 - REQUERIMENTO DE URGÊNCIA"
2007197,00;17/10/2007 00:00:00;"REJ";1,00;"PL.";"PL.1990/07";"PL Nº 1990/2007 - DVS EMENDA Nº 22"
2007198,00;17/10/2007 00:00:00;"REJ";1,00;"PL.";"PL.1990/07";"PL Nº 1990/2007 - DVS EMENDA Nº 21"
2007199,00;17/10/2007 00:00:00;"REJ";1,00;"PL.";"PL.1990/07";"PL Nº 1990/2007 - DVS EMENDA Nº 28"
2007201,00;23/10/2007 00:00:00;"APR";1,00;"MPV";"MPV0387/07";"MPV Nº 387/2007 - DVS PSDB - EXPRESSÃO ""OBRIGATÓRIA"" ART 1º"
2007202,00;23/10/2007 00:00:00;"APR";1,00;"MPV";"MPV0387/07";"MPV Nº 387/2007 - DVS PSDB - ARTIGO 9º"
2007203,00;24/10/2007 00:00:00;"REJ";2,00;"PLP";"PLP0001/03";"PLP Nº 1/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2007205,00;31/10/2007 00:00:00;"REG";1,00;"PLP";"PLP0001/03";"PLP Nº 1/2003 - DEM - DESTAQUE DE PREFERÊNCIA"
2007206,00;31/10/2007 00:00:00;"REG";1,00;"PLP";"PLP0001/03";"PLP Nº 1/2003 - SUBEMENDA SUBSTITUTIVA"
2007207,00;31/10/2007 00:00:00;"REG";1,00;"PLP";"PLP0001/03";"PLP Nº 1/2003 - DVS INCISO I DO ART 4º DA SUBEMENDA SUBSTITUTIVA"
2007209,00;31/10/2007 00:00:00;"REG";1,00;"PLP";"PLP0001/03";"PLP Nº 1/2003 - DVS - ART 5º DO SUBSTITUTIVO EM LUGAR DO ART. 5º DA SU"
2007210,00;31/10/2007 00:00:00;"REG";1,00;"PLP";"PLP0001/03";"PLP Nº 1/2003 - DVS - EMENDA Nº 11"
2007211,00;31/10/2007 00:00:00;"REG";1,00;"PLP";"PLP0001/03";"PLP Nº 1/2003 - DVS - EMENDA Nº 13"
2007212,00;31/10/2007 00:00:00;"REG";1,00;"PLP";"PLP0001/03";"PLP Nº 1/2003 - DVS - EMENDA Nº 14"
2007214,00;6/11/2007 00:00:00;"APR";2,00;"MPV";"MPV0390/07";"MPV Nº 390/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2007215,00;6/11/2007 00:00:00;;2,00;"MPV";"MPV0391/07";"MPV Nº 391/2007 - PARECER PELA ADMISSIBILIDADE"
2007216,00;6/11/2007 00:00:00;;2,00;"MPV";"MPV0392/07";"MPV Nº 392/2007 - PARECER PELA ADMISSIBILIDADE"
2007217,00;13/11/2007 00:00:00;"REJ";1,00;"MPV";"MPV0387/07";"MPV Nº 387/2007 - PLV SENADO"
2007218,00;20/11/2007 00:00:00;;1,00;"MPV";"MPV0388/07";"MPV Nº 388/2007 - PROJETO DE LEI DE CONVERSÃO Nº 36 DO SENADO FEDERAL"
2007219,00;21/11/2007 00:00:00;"REJ";2,00;"MPV";"MPV0394/07";"MPV Nº 394/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2007220,00;27/11/2007 00:00:00;"APR";2,00;"MPV";"MPV0394/07";"MPV Nº 394/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2008001,00;13/2/2008 00:00:00;"APR";2,00;"MPV";"MPV0397/07";"MPV Nº 397/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008003,00;19/2/2008 00:00:00;"APR";2,00;"MPV";"MPV0398/07";"MPV Nº 398/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008004,00;19/2/2008 00:00:00;"APR";1,00;"MPV";"MPV0398/07";"MPV Nº 398/2007 - PROJETO DE LEI DE CONVERSÃO"
2008006,00;26/2/2008 00:00:00;;1,00;"MPV";"MPV0398/07";"MPV Nº 398/2007 - DVS - EMENDA Nº 75 (PPS)"
2008007,00;26/2/2008 00:00:00;;1,00;"MPV";"MPV0398/07";"MPV Nº 398/2007 - DVS - EMENDA Nº 99 (PSDB)"
2008008,00;26/2/2008 00:00:00;;1,00;"MPV";"MPV0398/07";"MPV Nº 398/2007 - DVS - ART. 31 DO PLV (DEM)"
2008009,00;27/2/2008 00:00:00;"APR";2,00;"MPV";"MPV0399/07";"MPV Nº 399/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008010,00;27/2/2008 00:00:00;"APR";2,00;"MPV";"MPV0400/07";"MPV Nº 400/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008013,00;5/3/2008 00:00:00;"APR";2,00;"MPV";"MPV0402/07";"MPV Nº 402/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008014,00;5/3/2008 00:00:00;"APR";1,00;"MPV";"MPV0402/07";"MPV Nº 402/2007 - DVS - DOTAÇÃO 26.122.0225.1D48.0101"
2008016,00;11/3/2008 00:00:00;"APR";2,00;"MPV";"MPV0404/07";"MPV Nº 404/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008018,00;11/3/2008 00:00:00;"REJ";1,00;"PL.";"PL.1990/07";"PL Nº 1990/2007 - DVS EMENDA Nº 3 (PPS)"
2008020,00;18/3/2008 00:00:00;"APR";2,00;"MPV";"MPV0385/07";"MPV Nº 385/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAM"
2008028,00;26/3/2008 00:00:00;;1,00;"MPV";"MPV0405/07";"MPV Nº 405/2007 - MEDIDA PROVISÓRIA"
2008029,00;26/3/2008 00:00:00;"APR";1,00;"MPV";"MPV0405/07";"MPV Nº 405/2007 - DVS - EXPRESSÃO: ""04 722.1032 2670 0101"" - PSDB"
2008031,00;26/3/2008 00:00:00;"APR";1,00;"MPV";"MPV0405/07";"MPV Nº 405/2007 - DVS - EXPRESSÃO: ""26 846/0225 0713 0101"" - PPS"
2008032,00;26/3/2008 00:00:00;"REJ";1,00;"MPV";"MPV0405/07";"MPV Nº 405/2007 - DVS - EXPRESSÃO: ""1061 BRASIL ESCOLARIZADO"" - PSDB"
2008033,00;1/4/2008 00:00:00;"APR";2,00;"MPV";"MPV0406/07";"MPV Nº 406/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008034,00;2/4/2008 00:00:00;"APR";2,00;"MPV";"MPV0408/07";"MPV Nº 408/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008036,00;8/4/2008 00:00:00;"APR";2,00;"MPV";"MPV0409/07";"MPV Nº 409/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008038,00;22/4/2008 00:00:00;"REJ";1,00;"MPV";"MPV0417/08";"MPV Nº 417/2008 - DVS DEM - EMENDA Nº 48"
2008039,00;22/4/2008 00:00:00;"APR";2,00;"MPV";"MPV0414/08";"MPV Nº 414/2008 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008040,00;23/4/2008 00:00:00;;2,00;"MPV";"MPV0415/08";"MPV Nº 415/2008 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008041,00;23/4/2008 00:00:00;;1,00;"MPV";"MPV0415/08";"MPV Nº 415/2008 - DVS DEM - INCISO II DO ARTIGO 5º DO PLV"
2008042,00;29/4/2008 00:00:00;"REJ";2,00;"MPV";"MPV0413/08";"MPV Nº 413/2008 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR UMA SESSÃ"
2008043,00;29/4/2008 00:00:00;;2,00;"MPV";"MPV0413/08";"MPV Nº 413/2008 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008044,00;29/4/2008 00:00:00;;1,00;"MPV";"MPV0413/08";"MPV Nº 413/2008 - DVS DEM - ARTIGO 32 DO PLV"
2008045,00;6/5/2008 00:00:00;"REJ";1,00;"MPV";"MPV0418/08";"MPV Nº 418/2008 - DVS PSDB - EMENDA Nº 4"
2008046,00;7/5/2008 00:00:00;"APR";2,00;"MPV";"MPV0420/08";"MPV Nº 420/2008 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008047,00;7/5/2008 00:00:00;"APR";2,00;"MPV";"MPV0421/08";"MPV Nº 421/2008 - PARECER DO RELATOR PELA NÃO ADMISSIBILIDADE"
2008049,00;13/5/2008 00:00:00;"APR";2,00;"MPV";"MPV0422/08";"MPV Nº 422/2008 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2008054,00;28/5/2008 00:00:00;"APR";2,00;"MPV";"MPV0424/08";"MPV Nº 424/2008 - REQUERIMENTO DE PREFERÊNCIA Nº 5"
2008062,00;3/6/2008 00:00:00;"APR";2,00;"MPV";"MPV0424/08";"MPV Nº 424/2008 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E ENCAMINH"
2008063,00;4/6/2008 00:00:00;;2,00;"PLP";"PLP0306/08";"PROPOSIÇÃO - REQ PARA REALIZAÇÃO DE SESSÃO EXTRAORDINÁRIA PARA VOTAÇÃO"
2008065,00;4/6/2008 00:00:00;"APR";2,00;"PLP";"PLP0306/08";"PLP Nº 306/2008 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E ENCAMINH"
2008069,00;11/6/2008 00:00:00;"REJ";2,00;"PLP";"PLP0306/08";"PLP Nº 306/2008 - RECURSO CONTRA PARECER DE INADEQUAÇÃO DA EMENDA Nº 1"
2008070,00;11/6/2008 00:00:00;"REJ";2,00;"PLP";"PLP0306/08";"PLP Nº 306/2008 - REQUERIMENTO DE PREFERENCIA PARA A SUBEMENDA SUBSTIT"
2008072,00;11/6/2008 00:00:00;"REG";1,00;"PLP";"PLP0306/08";"PLP Nº 306/2008 - SUBEMENDA SUBSTITUTIVA À EMENDA DE PLENÁRIO - CFT"
2008073,00;11/6/2008 00:00:00;"APR";2,00;"PLP";"PLP0306/08";"PLP Nº 306/2008 - REQUERIMENTO DE VOTAÇÃO EM GLOBO DOS DESTAQUES SIMPL"
