"Id_Votacao";"Data";"Resultado";"TipoVotacao";"Projeto";"SiglaProjeto";"Assunto"
1999067,00;12/8/1999 00:00:00;"REG";1,00;"PLP";"PLP0248/98";"PLP 248/98 - Votação de expressões emenda nº 31"
1999068,00;17/8/1999 00:00:00;"REG";1,00;"PLP";"PLP0248/98";"PLP 248/98 - Votação de dvs da emenda nº 40"
1999069,00;17/8/1999 00:00:00;"REG";1,00;"PLP";"PLP0248/98";"PLP 248/98 - Votação de dvs da emenda nº 79"
1999070,00;17/8/1999 00:00:00;"REG";1,00;"PLP";"PLP0248/98";"PLP 248/98 - Votação de dvs de expressões emenda nº 78"
1999071,00;17/8/1999 00:00:00;"REG";1,00;"PLP";"PLP0248/98";"PLP 248/98 - Votação de dvs da emenda nº 38"
1999073,00;24/8/1999 00:00:00;"APR";2,00;"PLP";"PLP0024/99";"PLP 24/99 - Votação de requerimento de retirada de pauta"
1999074,00;25/8/1999 00:00:00;"APR";2,00;"PLP";"PLP0024/99";"PLP 24/99 - Votação de requerimento de retirada de pauta"
1999075,00;14/9/1999 00:00:00;"REG";1,00;"PLP";"PLP0024/99";"PLP 24/99 - Votação de subemenda substitutiva as emendas de plenário"
1999076,00;14/9/1999 00:00:00;"REG";1,00;"PLP";"PLP0024/99";"PLP 24/99 - Projeto"
1999077,00;14/9/1999 00:00:00;"REG";1,00;"PLP";"PLP0024/99";"PLP 24/99 - Votação de dvs do parágrafo 1º do art. nº 14"
1999078,00;15/9/1999 00:00:00;"REJ";2,00;"PL.";"PL.4895/99";"PL. 4895/99 - Votação do recurso nº 34 contra parecer da CCJR"
1999079,00;6/10/1999 00:00:00;"REJ";2,00;"PL.";"PL.1527/99";"PL. 1527/99 - Votação de requerimento de retirada de pauta"
1999080,00;6/10/1999 00:00:00;"APR";1,00;"PL.";"PL.1527/99";"PL. 1527/99 - Substitutivo"
1999081,00;19/10/1999 00:00:00;"REJ";2,00;"PL.";"PL.0755/99";"PL. 755/99 - Votação de recurso a emenda nº 3"
1999082,00;20/10/1999 00:00:00;"REJ";1,00;"PL.";"PL.2514/96";"PL. 2514/96 - Votação de dvs do supressão do art 6 do substitutivo"
1999083,00;21/10/1999 00:00:00;"APR";1,00;"PL.";"PL.4694/98";"PL. 4694/98 - Substitutivo da CTASP"
1999084,00;26/10/1999 00:00:00;"APR";2,00;"RCP";"RCP0010/95";"RCP 10/95 - Votação de requerimento para prorrogação da CPI dos alimentos"
1999090,00;9/11/1999 00:00:00;"APR";1,00;"PL.";"PL.1699/99";"PL. 1699/99 - Projeto"
1999091,00;10/11/1999 00:00:00;"APR";1,00;"PL.";"PL.4811/98";"PL. 4811/98 - Substitutivo da CTASP"
1999093,00;16/11/1999 00:00:00;"APR";1,00;"PL.";"PL.0934/99";"PL. 934/99 - Projeto"
1999096,00;17/11/1999 00:00:00;"REG";1,00;"PEC";"PEC0033/99";"PEC 33/99 - Projeto"
1999097,00;23/11/1999 00:00:00;"REJ";2,00;"PL.";"PL.0088/99";"PL. 88/99 - Votação de requerimento de retirada de pauta"
1999098,00;23/11/1999 00:00:00;"APR";1,00;"PL.";"PL.0088/99";"PL. 88/99 - Substitutivo da CTASP"
1999103,00;24/11/1999 00:00:00;"REG";1,00;"PEC";"PEC0407/96";"PEC 407/96 - Votação de dvs do artigo nº 2"
1999104,00;24/11/1999 00:00:00;"REG";2,00;"PLP";"PLP0010/99";"PLP 10/99 - Votação de requerimento de urgência art.155 RI"
1999105,00;24/11/1999 00:00:00;"REG";1,00;"PLP";"PLP0010/99";"PLP 10/99 - Substitutivo da comissão especial"
1999106,00;30/11/1999 00:00:00;"REG";2,00;"PLP";"PLP0008/99";"PLP 08/99 - Votação de requerimento de urgência art. 155 RI"
1999108,00;1/12/1999 00:00:00;"REG";1,00;"PLP";"PLP0010/99";"PLP 10/99 - Votação de emendas com parecer pela rejeição"
1999109,00;1/12/1999 00:00:00;"REG";1,00;"PLP";"PLP0010/99";"PLP 10/99 - Votação de dvs do artigo 17"
1999110,00;1/12/1999 00:00:00;"REG";1,00;"PLP";"PLP0010/99";"PLP 10/99 - Votação de dvs nº 2 do artigo nº 31 do substitutivo"
1999111,00;1/12/1999 00:00:00;"REG";1,00;"PLP";"PLP0010/99";"PLP 10/99 - Votação de dvs nº 2 do artigo nº 33 do substitutivo"
1999112,00;1/12/1999 00:00:00;"REG";1,00;"PEC";"PEC0033/99";"PEC 33/99 - Projeto segundo turno"
1999115,00;8/12/1999 00:00:00;"APR";2,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de requerimento de encerramento da  discussão"
1999117,00;14/12/1999 00:00:00;"REG";2,00;"PL.";"PL.2961/97";"PL. 2961/97 - Votação de requerimento de urgência art. 155 RI"
1999118,00;14/12/1999 00:00:00;"APR";1,00;"PL.";"PL.2961/97";"PL. 2961/97 - Votação de dvs do alínea J, Artigo 4"
1999123,00;15/12/1999 00:00:00;"REG";1,00;"PLP";"PLP0008/99";"PLP 08/99 - Votação de dvs da expressão do artigo 11, caput"
2000001,00;11/1/2000 00:00:00;"REG";1,00;"PLP";"PLP0090/99";"PLP 90/99 - Projeto"
2000003,00;12/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Substitutivo"
2000004,00;12/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de emenda aglutinativa nº 1"
2000005,00;12/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de dvs da emenda nº 3"
2000006,00;12/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de dvs da expressão ""e contribuições sociais"" (artigo 76)"
2000007,00;12/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de dvs da expressão ""ou que vierem a ser criados no referido"""
2000009,00;12/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de dvs da emenda nº 2"
2000010,00;18/1/2000 00:00:00;"APR";1,00;"PL.";"PL.1617/99";"PL. 1617/99 - Votação de dvs da expressão ""excetuada a infra-estrutura"""
2000011,00;18/1/2000 00:00:00;"APR";1,00;"PL.";"PL.1617/99";"PL. 1617/99 - Votação de destaque a emenda nº 152"
2000012,00;18/1/2000 00:00:00;"REG";2,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação de requerimento de urgência art.155 RI"
2000013,00;19/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Substitutivo"
2000014,00;19/1/2000 00:00:00;"REJ";2,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação de requerimento de retirada de pauta"
2000015,00;25/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 1 artigo nº 102"
2000016,00;25/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de dvs nº 1 artigo 16"
2000017,00;25/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 2 art 55 do substitutivo"
2000019,00;25/1/2000 00:00:00;"REG";1,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação de subemenda substitutiva"
2000020,00;25/1/2000 00:00:00;"APR";2,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação de requerimento para votação em globo de destaques simples"
2000021,00;26/1/2000 00:00:00;"REJ";2,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de requerimento de retirada de pauta"
2000022,00;26/1/2000 00:00:00;"REJ";2,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de requerimento adiamento da discussão"
2000023,00;26/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Projeto segundo turno"
2000024,00;26/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de dvs nº 1 da expressão ""órgão, fundo"""
2000025,00;26/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de dvs nº 3 da expressão ""e contribuições sociais"""
2000026,00;26/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de dvs nº 5 da expressão ""ou que vierem a ser criados no referido"""
2000027,00;26/1/2000 00:00:00;"REG";1,00;"PEC";"PEC0085/99";"PEC 85/99 - Votação de dvs nº 6 da expressão ""ou que vierem a ser criados no referido"""
2000029,00;1/2/2000 00:00:00;"REG";1,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação dvs nº 1 das expressões"
2000030,00;1/2/2000 00:00:00;"REG";1,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação dvs nº 2 da expressão ""inclusive aquelas destinadas ao pagamento"""
2000031,00;1/2/2000 00:00:00;"REG";1,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação dvs nº 4 e 3 do artigo nº 17"
2000032,00;1/2/2000 00:00:00;"REG";1,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação dvs nº 5 da emenda de plenário nº 75"
2000033,00;1/2/2000 00:00:00;"REG";1,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação dvs nº 6 da expressão ""ao serviço da divida ..."""
2000035,00;1/2/2000 00:00:00;"REG";1,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação dvs nº 9 da expressão ""novação, refinanciamento ou"""
2000036,00;1/2/2000 00:00:00;"REG";1,00;"PLP";"PLP0018/99";"PLP 18/99 - Votação dvs nº 10 do artigo nº 58 do substitutivo CE"
2000037,00;1/2/2000 00:00:00;"REJ";2,00;"PEC";"PEC0007/99";"PEC 07/99 - Votação de requerimento de retirada de pauta"
2000038,00;2/2/2000 00:00:00;"APR";2,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de requerimento de preferência"
2000039,00;2/2/2000 00:00:00;"REG";1,00;"PEC";"PEC0007/99";"PEC 07/99 - Substitutivo da comissão especial"
2000040,00;2/2/2000 00:00:00;"REG";1,00;"PEC";"PEC0007/99";"PEC 07/99 - Votação de dvs nº 1 de expressão "" e o paragrafo 3º..."""
2000041,00;2/2/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  2 do PSDB expressão ""destinando-se O Provimento pedido"""
2000044,00;3/2/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 5"
2000047,00;8/2/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de dvs nº 77 do PT dos artigos 105, 106 e 107 da CF"
2000051,00;9/2/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 38"
2000056,00;10/2/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de dvs nº 167 do PSDB para os artigos nº 56 e 57 do substitutivo"
2000060,00;23/2/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de destaque nº 67"
2000061,00;23/2/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de destaque nº 91"
2000066,00;15/3/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  6 do PPB"
2000067,00;15/3/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de destaque nº 40"
2000068,00;22/3/2000 00:00:00;"REG";2,00;"PRC";"PRC0072/00";"PRC 72/00 - Votação de requerimento de urgência art.155 RI"
2000069,00;22/3/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  145 do PT"
2000070,00;22/3/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 4"
2000071,00;22/3/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de destaque nº 45-a"
2000077,00;28/3/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  73 do PMDB"
2000079,00;29/3/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  49 do PFL"
2000081,00;29/3/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 8"
2000082,00;4/4/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  29 do PFL"
2000083,00;5/4/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 17"
2000084,00;5/4/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de destaque nº 138"
2000086,00;5/4/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de destaque nº 69"
2000093,00;12/4/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 52"
2000094,00;12/4/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 11"
2000095,00;12/4/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de destaque nº 25"
2000097,00;12/4/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de emenda aglutinativa nº 30"
2000098,00;12/4/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  142 do PFL"
2000099,00;25/4/2000 00:00:00;"APR";1,00;"PL.";"PL.2549/00";"PL. 2549/00 - Projeto"
2000100,00;25/4/2000 00:00:00;"REG";2,00;"PLP";"PLP0113/00";"PLP 113/00 - Votação de requerimento de urgência art.155 RI"
2000101,00;3/5/2000 00:00:00;"REJ";2,00;"PLP";"PLP0113/00";"PLP 113-a/00 - Votação de requerimento de retirada de pauta"
2000102,00;3/5/2000 00:00:00;"APR";2,00;"PLP";"PLP0113/00";"PLP 113-a/00 - Votação de requerimento de preferência para a emenda nº 15"
2000103,00;3/5/2000 00:00:00;"REG";1,00;"PLP";"PLP0113/00";"PLP 113-a/00 - Votação de emenda substitutiva 15"
2000104,00;3/5/2000 00:00:00;"REG";1,00;"PLP";"PLP0113/00";"PLP 113-a/00 - Votação de destaque da expressão ""e de Deputados Estaduais"""
2000105,00;3/5/2000 00:00:00;"REG";1,00;"PLP";"PLP0113/00";"PLP 113-a/00 - Votação de dvs do inciso II,  1ª , art 1ª emenda nª 15"
2000106,00;3/5/2000 00:00:00;"REG";1,00;"PLP";"PLP0113/00";"PLP 113-a/00 - Votação da expressão ""poderá"" do º 2 do art 1 - emenda nº 1"
2000107,00;9/5/2000 00:00:00;"REG";2,00;"PL.";"PL.0621/99";"PL. 621/99 - Votação de requerimento de urgência art. 155 RI"
2000108,00;10/5/2000 00:00:00;"IND";1,00;"MPV";"MPV2019/00";"PLV 04/00 - Projeto"
2000112,00;17/5/2000 00:00:00;"APR";1,00;"PL.";"PL.0621/99";"PL. 621/99 - Votação de dvs do Bancada Do Pt-art 1 Do Substitutivo"
2000113,00;17/5/2000 00:00:00;"REG";1,00;"PEC";"PEC0007/99";"PEC 07-d/99 - Projeto segundo turno"
2000114,00;24/5/2000 00:00:00;"REG";2,00;"PLP";"PLP0009/99";"PLP 09-a/99 - Votação de requerimento de urgência art.155 RI"
2000116,00;31/5/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - projeto segundo turno"
2000117,00;31/5/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  1 do PL/PSL"
2000118,00;31/5/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  11 do PTB"
2000120,00;31/5/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  4 do PMDB"
2000122,00;6/6/2000 00:00:00;"APR";2,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de requerimento de preferência dos destaques nº 6-a, 6 e 7"
2000124,00;6/6/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  6 do PPB"
2000125,00;6/6/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  7 do PPB"
2000126,00;6/6/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  9 do PSB/PCdoB"
2000128,00;7/6/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  5 do PT"
2000129,00;7/6/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação dvs nº  8-a do PDT"
2000130,00;7/6/2000 00:00:00;"REG";1,00;"PEC";"PEC0096/92";"PEC 96/92 - Votação de dvs nº 10 do PT"
2000131,00;14/6/2000 00:00:00;"APR";2,00;"PL.";"PL.4155/98";"PL. 4155/98 - Votação de requerimento de preferência"
2000132,00;14/6/2000 00:00:00;"REG";2,00;"PL.";"PL.1428/99";"PL. 1428/99 - Votação de requerimento de urgência art. 155 RI"
2000133,00;27/6/2000 00:00:00;"APR";2,00;"PL.";"PL.3310/97";"PL. 3310/97 - Votação de requerimento de retirada de pauta"
2000140,00;9/8/2000 00:00:00;"REJ";1,00;"PL.";"PL.3310/97";"PL. 3310/97 - Votação de emenda nº 22"
2000142,00;28/11/2000 00:00:00;"REG";1,00;"PLP";"PLP0009/99";"PLP 09/99 - Votação de subemenda substitutiva"
2000143,00;29/11/2000 00:00:00;"REG";1,00;"PLP";"PLP0009/99";"PLP 09/99 - Votação dvs nº 1 do PFL"
2000146,00;29/11/2000 00:00:00;"REG";1,00;"PLP";"PLP0009/99";"PLP 09/99 - Votação dvs nº 4 do PT"
2000147,00;30/11/2000 00:00:00;"REG";2,00;"PL.";"PL.3756/00";"PL. 3756/00 - Votação de requerimento de urgência art. 155 RI"
2000148,00;5/12/2000 00:00:00;"REG";2,00;"PL.";"PL.3756/00";"PL. 3756/00 - Votação de requerimento de urgência art. 155 RI"
2000149,00;5/12/2000 00:00:00;"REJ";2,00;"PL.";"PL.3756/00";"PL. 3756/00  - Votação de requerimento de preferência para emenda de plenário nº 2"
2000150,00;5/12/2000 00:00:00;"REG";1,00;"PEC";"PEC0249/00";"PEC 249/00 - Votação de emenda nº 1 da comissão especial"
2000152,00;5/12/2000 00:00:00;"REG";1,00;"PEC";"PEC0249/00";"PEC 249/00 - Votação de emenda aglutinativa nº1"
2000153,00;6/12/2000 00:00:00;"REJ";1,00;"PL.";"PL.3837/00";"PL. 3837/00 - Votação de emenda de plenário nº 5"
2000158,00;6/12/2000 00:00:00;"APR";1,00;"PL.";"PL.1615/99";"PL. 1615/99 - Votação de emenda nº 38"
2000160,00;13/12/2000 00:00:00;"REQ";1,00;"PL.";"PL.3156/00";"PL. 3156/00 - Votação de dvs da expressão ""e culturais"""
2001001,00;31/1/2001 00:00:00;"APR";1,00;"MPV";"MPV0470/01";"MPV 2096-89/01 - Projeto"
2001002,00;31/1/2001 00:00:00;"APR";1,00;"MPV";"MPV0936/01";"MPV 2079/01 - Projeto"
2001003,00;31/1/2001 00:00:00;"REQ";1,00;"MPV";"MPV0935/95";"MPV 2114-75/01- Projeto"
2001004,00;7/2/2001 00:00:00;"REJ";1,00;"MPV";"MPV0935/95";"MPV 2114-75/01- Votação da emenda nº 11"
2001006,00;20/2/2001 00:00:00;"REJ";2,00;"PL.";"PL.5788/90";"PL. 5788/90 - Votação do recurso nº 113/00 para apreciação do projeto em plenário"
2001007,00;13/3/2001 00:00:00;"REJ";2,00;"PL.";"PL.3755/00";"PL. 3755/00  - Votação de requerimento de preferência Emenda Nº 1"
2001008,00;20/3/2001 00:00:00;"APR";2,00;"PL.";"PL.2155/99";"PL. 2155/99 - Votação de requerimento de retirada de pauta"
2001010,00;27/3/2001 00:00:00;"REJ";1,00;"PL.";"PL.3657/89";"PL. 3657-c/89 - Votação de dvs do § 1º do artigo 10º substitutivo do Senado Federal"
2001011,00;28/3/2001 00:00:00;"REG";2,00;"PL.";"PL.3639/00";"PL. 3639/00 - Votação de requerimento de urgência art. 155 RI"
2001014,00;4/4/2001 00:00:00;"REJ";1,00;"PL.";"PL.3998/01";"PL. 3998/01 - Votação de dvs da emenda nº 7"
2001015,00;4/4/2001 00:00:00;"REJ";2,00;"PL.";"PL.4177/01";"PL. 4177/01 - Votação de requerimento de inversão de pauta"
2001016,00;17/4/2001 00:00:00;"REJ";2,00;"PLP";"PLP0008/99";"PLP 08/99 - Votação de requerimento de retirada de pauta"
2001017,00;17/4/2001 00:00:00;"REG";1,00;"PLP";"PLP0008/99";"PLP 08/99 - Votação de emendas com parecer favorável"
