"Id_Votacao";"Nome_Dep";"Sigla_Partido";"Voto";"VotoLider";"VotoGov"
1991063,00;"ERALDO TRINDADE";"PFL";"N";"N";"N"
1991063,00;"EULER RIBEIRO";"PMDB";"F";"N";"N"
1991063,00;"FATIMA PELAES";"PFL";"F";"N";"N"
1991063,00;"FELIPE MENDES";"PDS";"F";"N";"N"
1991063,00;"FELIX MENDONCA";"PTB";"F";"N";"N"
1991063,00;"FERNANDO DINIZ";"PMDB";"N";"N";"N"
1991063,00;"FLAVIO ARNS";"PSDB";"F";"N";"N"
1991063,00;"FLAVIO DERZI";"PST";"F";"N";"N"
1991063,00;"FRANCISCO COELHO";"PDC";"F";"N";"N"
1991063,00;"FRANCISCO DIOGENES";"PDS";"F";"N";"N"
1991063,00;"FRANCISCO DORNELLES";"PFL";"F";"N";"N"
1991063,00;"FRANCISCO RODRIGUES";"PTB";"N";"N";"N"
1991063,00;"FRANCISCO SILVA";"PDC";"N";"N";"N"
1991063,00;"FREIRE JUNIOR";"PRN";"F";"N";"N"
1991063,00;"GEDDEL VIEIRA LIMA";"PMDB";"N";"N";"N"
1991063,00;"GENESIO BERNARDINO";"PMDB";"N";"N";"N"
1991063,00;"GERMANO RIGOTTO";"PMDB";"F";"N";"N"
1991063,00;"GERSON PERES";"PDS";"F";"N";"N"
1991063,00;"GIOVANNI QUEIROZ";"PDT";"S";"S";"N"
1991063,00;"GONZAGA MOTA";"PMDB";"F";"N";"N"
1991063,00;"HAROLDO LIMA";"PCdoB";"F";;"N"
1991063,00;"HELIO BICUDO";"PT";"N";"O";"N"
1991063,00;"HELIO ROSAS";"PMDB";"N";"N";"N"
1991063,00;"HENRIQUE EDUARDO ALVES";"PMDB";"N";"N";"N"
1991063,00;"HILARIO COIMBRA";"PTB";"F";"N";"N"
1991063,00;"HUGO BIEHL";"PDS";"N";"N";"N"
1991063,00;"HUMBERTO SOUTO";"PFL";"N";"N";"N"
1991063,00;"IBERE FERREIRA";"PFL";"F";"N";"N"
1991063,00;"IBRAHIM ABI-ACKEL";"PDS";"F";"N";"N"
1991063,00;"INOCENCIO OLIVEIRA";"PFL";"N";"N";"N"
1991063,00;"IVANDRO CUNHA LIMA";"PMDB";"N";"N";"N"
1991063,00;"IVO MAINARDI";"PMDB";"N";"N";"N"
1991063,00;"JACKSON PEREIRA";"PSDB";"N";"N";"N"
1991063,00;"JAIR BOLSONARO";"PDC";"N";"N";"N"
1991063,00;"JAIRO AZI";"PDS";"F";"N";"N"
1991063,00;"JAIRO CARNEIRO";"PFL";"F";"N";"N"
1991063,00;"JANDIRA FEGHALI";"PCdoB";"F";;"N"
1991063,00;"JAQUES WAGNER";"PT";"F";"O";"N"
1991063,00;"JAYME SANTANA";"PSDB";"N";"N";"N"
1991063,00;"JERONIMO REIS";"PTB";"F";"N";"N"
1991063,00;"JOAO ALMEIDA";"PMDB";"N";"N";"N"
1991063,00;"JOAO HENRIQUE";"PMDB";"N";"N";"N"
1991063,00;"JOAO MAIA";"PMDB";"F";"N";"N"
1991063,00;"JOAO MELLAO NETO";"PL";"F";"N";"N"
1991063,00;"JOAO MENDES";"PTB";"N";"N";"N"
1991063,00;"JOAO NATAL";"PMDB";"N";"N";"N"
1991063,00;"JONIVAL LUCAS";"PDC";"F";"N";"N"
1991063,00;"JORGE TADEU MUDALEN";"PMDB";"N";"N";"N"
1991063,00;"JOSE CARLOS ALELUIA";"PFL";"F";"N";"N"
1991063,00;"JOSE CARLOS COUTINHO";"PDT";"F";"S";"N"
1991063,00;"JOSE CARLOS SABOIA";"PSB";"S";"S";"N"
1991063,00;"JOSE EGYDIO";"PFL";"N";"N";"N"
1991063,00;"JOSE FORTUNATI";"PT";"S";"O";"N"
1991063,00;"JOSE GENOINO";"PT";"S";"O";"N"
1991063,00;"JOSE LINHARES";"PSDB";"F";"N";"N"
1991063,00;"JOSE LUIZ CLEROT";"PMDB";"N";"N";"N"
1991063,00;"JOSE MENDONCA BEZERRA";"PFL";"N";"N";"N"
1991063,00;"JOSE MUCIO MONTEIRO";"PFL";"N";"N";"N"
1991063,00;"JOSE SANTANA DE VASCONCELLOS";"PFL";"N";"N";"N"
1991063,00;"JOSE TELES";"PDS";"F";"N";"N"
1991063,00;"JOSE THOMAZ NONO";"PMDB";"N";"N";"N"
1991063,00;"KOYU IHA";"PSDB";"F";"N";"N"
1991063,00;"LAEL VARELLA";"PFL";"F";"N";"N"
1991063,00;"LAIRE ROSADO";"PMDB";"F";"N";"N"
1991063,00;"LAPROVITA VIEIRA";"PMDB";"F";"N";"N"
1991063,00;"LEOPOLDO BESSONE";"PMDB";"N";"N";"N"
1991063,00;"LEUR LOMANTO";"PFL";"F";"N";"N"
1991063,00;"LUCIANO PIZZATTO";"PRN";"A";"N";"N"
1991063,00;"LUIS EDUARDO";"PFL";"F";"N";"N"
1991063,00;"LUIS ROBERTO PONTE";"PMDB";"F";"N";"N"
1991063,00;"LUIZ CARLOS HAULY";"PMDB";"N";"N";"N"
1991063,00;"LUIZ CARLOS SANTOS";"PMDB";"N";"N";"N"
1991063,00;"LUIZ GUSHIKEN";"PT";"F";"O";"N"
1991063,00;"LUIZ HENRIQUE";"PMDB";"N";"N";"N"
1991063,00;"LUIZ MOREIRA";"PTB";"N";"N";"N"
1991063,00;"LUIZ PIAUHYLINO";"PSB";"S";"S";"N"
1991063,00;"MALULY NETTO";"PFL";"F";"N";"N"
1991063,00;"MANOEL CASTRO";"PFL";"F";"N";"N"
1991063,00;"MARCELO BARBIERI";"PMDB";"N";"N";"N"
1991063,00;"MARCIA CIBILIS VIANA";"PDT";"S";"S";"N"
1991063,00;"MARCOS LIMA";"PMDB";"F";"N";"N"
1991063,00;"MARCOS MEDRADO";"PDC";"F";"N";"N"
1991063,00;"MARIA LAURA";"PT";"F";"O";"N"
1991063,00;"MARIA VALADAO";"PDS";"F";"N";"N"
1991063,00;"MARILU GUIMARAES";"PTB";"F";"N";"N"
1991063,00;"MARIO DE OLIVEIRA";"PRN";"F";"N";"N"
1991063,00;"MAURI SERGIO";"PMDB";"F";"N";"N"
1991063,00;"MAURICIO CAMPOS";"PL";"N";"N";"N"
1991063,00;"MAX ROSENMANN";"PRN";"N";"N";"N"
1991063,00;"MIRO TEIXEIRA";"PDT";"S";"S";"N"
1991063,00;"MURILO PINHEIRO";"PFL";"N";"N";"N"
1991063,00;"NAN SOUZA";"PFL";"S";"N";"N"
1991063,00;"NELSON MARQUEZELLI";"PTB";"N";"N";"N"
1991063,00;"NELSON TRAD";"PTB";"F";"N";"N"
1991063,00;"NESTOR DUARTE";"PMDB";"S";"N";"N"
1991063,00;"NEY LOPES";"PFL";"F";"N";"N"
1991063,00;"NICIAS RIBEIRO";"PMDB";"F";"N";"N"
1991063,00;"NILMARIO MIRANDA";"PT";"S";"O";"N"
1991063,00;"NILSON GIBSON";"PMDB";"F";"N";"N"
1991063,00;"NILTON BAIANO";"PMDB";"N";"N";"N"
1991063,00;"ODELMO LEAO";"PRN";"N";"N";"N"
1991063,00;"OLAVO CALHEIROS";"S/PART";"F";;"N"
1991063,00;"OSMANIO PEREIRA";"PSDB";"N";"N";"N"
1991063,00;"OSORIO ADRIANO";"PFL";"N";"N";"N"
1991063,00;"OSVALDO COELHO";"PFL";"F";"N";"N"
1991063,00;"OSVALDO REIS";"S/PART";"F";;"N"
1991063,00;"PAES LANDIM";"PFL";"F";"N";"N"
1991063,00;"PAUDERNEY AVELINO";"PDC";"F";"N";"N"
1991063,00;"PAULO BERNARDO";"PT";"S";"O";"N"
1991063,00;"PAULO DELGADO";"PT";"F";"O";"N"
1991063,00;"PAULO HESLANDER";"PTB";"N";"N";"N"
1991063,00;"PAULO MOURAO";"S/PART";"N";;"N"
1991063,00;"PAULO PAIM";"PT";"S";"O";"N"
1991063,00;"PAULO ROCHA";"PT";"F";"O";"N"
1991063,00;"PAULO TITAN";"PMDB";"F";"N";"N"
1991063,00;"PEDRINHO ABRAO";"PMDB";"S";"N";"N"
1991063,00;"PEDRO CORREA";"PFL";"N";"N";"N"
1991063,00;"PEDRO IRUJO";"PRN";"N";"N";"N"
1991063,00;"PEDRO NOVAIS";"PDC";"F";"N";"N"
1991063,00;"PEDRO VALADARES";"PFL";"F";"N";"N"
1991063,00;"PINHEIRO LANDIM";"PMDB";"N";"N";"N"
1991063,00;"PRISCO VIANA";"PDS";"N";"N";"N"
1991063,00;"RAUL BELEM";"PRN";"F";"N";"N"
1991063,00;"RENATO JOHNSSON";"PRN";"F";"N";"N"
1991063,00;"RICARDO IZAR";"PL";"N";"N";"N"
1991063,00;"RITA CAMATA";"PMDB";"N";"N";"N"
1991063,00;"ROBERTO BALESTRA";"PDC";"F";"N";"N"
1991063,00;"ROBERTO CAMPOS";"PDS";"N";"N";"N"
1991063,00;"ROBERTO JEFFERSON";"PTB";"F";"N";"N"
1991063,00;"ROBERTO MAGALHAES";"PFL";"F";"N";"N"
1991063,00;"ROBERTO VALADAO";"PMDB";"N";"N";"N"
1991063,00;"ROBSON TUMA";"PL";"N";"N";"N"
1991063,00;"RODRIGUES PALMA";"PTB";"F";"N";"N"
1991063,00;"ROMEL ANIZIO";"PRN";"F";"N";"N"
1991063,00;"RONALDO PERIM";"PMDB";"N";"N";"N"
1991063,00;"RONIVON SANTIAGO";"PMDB";"F";"N";"N"
1991063,00;"RUBEM MEDINA";"PRN";"N";"N";"N"
1991063,00;"SALATIEL CARVALHO";"PTR";"F";;"N"
1991063,00;"SANDRA STARLING";"PT";"S";"O";"N"
1991063,00;"SARNEY FILHO";"PFL";"N";"N";"N"
1991063,00;"SERGIO AROUCA";"PCB";"S";;"N"
1991063,00;"SERGIO BARCELLOS";"PFL";"N";"N";"N"
1991063,00;"SERGIO GUERRA";"PSB";"S";"S";"N"
1991063,00;"SERGIO NAYA";"PMDB";"F";"N";"N"
1991063,00;"SIMAO SESSIM";"PFL";"N";"N";"N"
1991063,00;"SOCORRO GOMES";"PCdoB";"F";;"N"
1991063,00;"TELMO KIRST";"PDS";"N";"N";"N"
1991063,00;"TILDEN SANTIAGO";"PT";"S";"O";"N"
1991063,00;"TUGA ANGERAMI";"PSDB";"N";"N";"N"
1991063,00;"UBIRATAN AGUIAR";"PMDB";"N";"N";"N"
1991063,00;"VADAO GOMES";"PRN";"N";"N";"N"
1991063,00;"VALDEMAR COSTA NETO";"PL";"N";"N";"N"
1991063,00;"VALDENOR GUEDES";"PTR";"N";;"N"
1991063,00;"VITTORIO MEDIOLI";"PSDB";"N";"N";"N"
1991063,00;"WELINTON FAGUNDES";"PL";"F";"N";"N"
1991063,00;"WERNER WANDERER";"PFL";"F";"N";"N"
1991063,00;"WILSON CAMPOS";"PMDB";"F";"N";"N"
1991063,00;"ZAIRE REZENDE";"PMDB";"N";"N";"N"
1991063,00;"ZE GOMES DA ROCHA";"PRN";"F";"N";"N"
1991063,00;"ZILA BEZERRA";"PMDB";"F";"N";"N"
1991063,00;"FETTER JUNIOR";"PDS";"A";"N";"N"
1991063,00;"ELISIO CURVO";"PRN";"N";"N";"N"
1991063,00;"HAROLDO SABOIA";"PDT";"F";"S";"N"
1991063,00;"JOAO FAUSTINO";"PSDB";"F";"N";"N"
1991063,00;"MARIO MARTINS";"PMDB";"F";"N";"N"
1991063,00;"NELSON BORNIER";"PL";"N";"N";"N"
1991063,00;"ODACIR KLEIN";"PMDB";"N";"N";"N"
1991063,00;"JOSE LOURENCO";"PDS";"F";"N";"N"
1991063,00;"NELSON PROENCA";"PMDB";"F";"N";"N"
1991063,00;"ALDIR CABRAL";"PTB";"N";"N";"N"
1991063,00;"CARLOS ALBERTO CAMPISTA";"PDT";"S";"S";"N"
1991063,00;"DEJANDIR DALPASQUALE";"PMDB";"N";"N";"N"
1991063,00;"DERCIO KNOP";"PDT";"S";"S";"N"
1991063,00;"ETEVALDA GRASSI DE MENEZES";"PMDB";"F";"N";"N"
1991063,00;"FLAVIO PALMIER DA VEIGA";"PRN";"N";"N";"N"
1991063,00;"JOAO CARLOS BACELAR_2003";"PMDB";"F";"N";"N"
1991063,00;"NEIF JABUR";"PMDB";"N";"N";"N"
1991063,00;"NEUTO DE CONTO";"PMDB";"N";"N";"N"
1991063,00;"WAGNER DO NASCIMENTO";"PRN";"N";"N";"N"
1991063,00;"ISRAEL PINHEIRO";"PRS";"N";;"N"
1991063,00;"JOAO TOTA";"PDS";"F";"N";"N"
1991063,00;"ADELAIDE NERI";"PMDB";"F";"N";"N"
1991063,00;"AECIO DE BORBA";"PDS";"F";"N";"N"
1991063,00;"ALVARO RIBEIRO";"PSB";"S";"S";"N"
1991063,00;"LUIZ DANTAS";"PSC";"N";"N";"N"
1991063,00;"MESSIAS GOIS";"PFL";"N";"N";"N"
1991063,00;"ANTONIO FALEIROS";"PSDB";"F";"N";"N"
1991063,00;"ERALDO TINOCO";"PFL";"N";"N";"N"
1991063,00;"FABIO FELDMANN";"PSDB";"F";"N";"N"
1991063,00;"JAMIL HADDAD";"PSB";"F";"S";"N"
1991063,00;"JORGE KHOURY";"PFL";"F";"N";"N"
1991063,00;"REINHOLD STEPHANES";"PFL";"N";"N";"N"
1991063,00;"VIRMONDES CRUVINEL";"PMDB";"N";"N";"N"
1991063,00;"AMARAL NETTO";"PDS";"F";"N";"N"
1991063,00;"AGOSTINHO VALENTE";"PT";"S";"O";"N"
1991063,00;"ALACID NUNES";"PFL";"N";"N";"N"
1991063,00;"ALBERTO HADDAD";"PTB";"N";"N";"N"
1991063,00;"ALOISIO VASCONCELOS";"PMDB";"F";"N";"N"
1991063,00;"ALOIZIO MERCADANTE";"PT";"F";"O";"N"
1991063,00;"ALOIZIO SANTOS";"PMDB";"N";"N";"N"
1991063,00;"ALUIZIO ALVES";"PMDB";"N";"N";"N"
1991063,00;"AMAURY MULLER";"PDT";"S";"S";"N"
1991063,00;"ANDRE BENASSI";"PSDB";"N";"N";"N"
1991063,00;"ANGELA AMIN ";"PDS";"N";"N";"N"
1991063,00;"ANGELO MAGALHAES";"PFL";"F";"N";"N"
1991063,00;"ANIBAL TEIXEIRA";"PTB";"F";"N";"N"
1991063,00;"ANTONIO BARBARA";"PRN";"N";"N";"N"
1991063,00;"ANTONIO BRITTO";"PMDB";"F";"N";"N"
1991063,00;"ANTONIO CARLOS MENDES THAME";"PSDB";"S";"N";"N"
1991063,00;"ANTONIO DE JESUS";"PMDB";"N";"N";"N"
1991063,00;"ANTONIO HOLANDA";"PSC";"F";"N";"N"
1991063,00;"ARNO MAGARINOS";"PFL";"N";"N";"N"
1991063,00;"AROLDO GOES";"PDT";"F";"S";"N"
1991063,00;"ARTUR DA TAVOLA";"PSDB";"N";"N";"N"
1991063,00;"AVELINO COSTA";"PL";"N";"N";"N"
1991063,00;"AVENIR ROSA";"PDC";"F";"N";"N"
1991063,00;"BENEDITA DA SILVA";"PT";"F";"O";"N"
1991063,00;"BENEDITO DE FIGUEIREDO";"PFL";"N";"N";"N"
1991063,00;"BERALDO BOAVENTURA";"PDT";"S";"S";"N"
1991063,00;"BETH AZIZE";"PDT";"F";"S";"N"
1991063,00;"CALDAS RODRIGUES";"PFL";"N";"N";"N"
1991063,00;"CAMILO MACHADO";"PFL";"N";"N";"N"
1991063,00;"CARDOSO ALVES";"PTB";"N";"N";"N"
1991063,00;"CARLOS AZAMBUJA";"PDS";"F";"N";"N"
1991063,00;"CARLOS BENEVIDES";"PMDB";"N";"N";"N"
1991063,00;"CARLOS KAYATH";"PTB";"N";"N";"N"
1991063,00;"CARLOS LUPI";"PDT";"S";"S";"N"
1991063,00;"CARLOS ROBERTO MASSA";"PRN";"F";"N";"N"
1991063,00;"CARLOS SCARPELINI";"PMDB";"N";"N";"N"
1991063,00;"CARLOS VIRGILIO";"PDS";"F";"N";"N"
1991063,00;"CARRION JUNIOR";"PDT";"S";"S";"N"
1991063,00;"CELIO DE CASTRO";"PSB";"S";"S";"N"
1991063,00;"CELSO BERNARDI";"PDS";"N";"N";"N"
1991063,00;"CESAR MAIA";"PMDB";"N";"N";"N"
1991063,00;"CESAR SOUZA";"PFL";"N";"N";"N"
1991063,00;"CHRISTOVAM CHIARADIA";"PFL";"F";"N";"N"
1991063,00;"CID CARVALHO";"PMDB";"N";"N";"N"
1991063,00;"CLETO FALCAO";"PRN";"F";"N";"N"
1991063,00;"CLOVIS ASSIS";"PDT";"S";"S";"N"
1991063,00;"DANIEL SILVA";"PRN";"N";"N";"N"
1991063,00;"DELCINO TAVARES";"PMDB";"N";"N";"N"
1991063,00;"DELIO BRAZ";"PMDB";"F";"N";"N"
1991063,00;"DERVAL DE PAIVA";"PMDB";"F";"N";"N"
1991063,00;"DIOGO NOMURA";"PL";"F";"N";"N"
1991063,00;"DJENAL GONCALVES";"PDS";"F";"N";"N"
1991063,00;"DOMINGOS JUVENIL";"PMDB";"N";"N";"N"
1991063,00;"EDEN PEDROSO";"PDT";"S";"S";"N"
1991063,00;"EDESIO FRIAS";"PDT";"F";"S";"N"
1991063,00;"EDESIO PASSOS";"PT";"F";"O";"N"
1991063,00;"EDEVALDO ALVES DA SILVA";"PDS";"F";"N";"N"
1991063,00;"EDI SILIPRANDI";"PDT";"F";"S";"N"
1991063,00;"EDISON FIDELIS";"PTB";"F";"N";"N"
1991063,00;"EDIVALDO MOTTA";"PMDB";"F";"N";"N"
1991063,00;"EDMAR MOREIRA";"PRN";"N";"N";"N"
1991063,00;"EDMUNDO GALDINO";"PSDB";"S";"N";"N"
1991063,00;"EDUARDO BRAGA";"PDC";"F";"N";"N"
1991063,00;"EDUARDO MATIAS";"PDC";"F";"N";"N"
1991063,00;"EDUARDO MOREIRA";"PMDB";"F";"N";"N"
1991063,00;"EDUARDO SIQUEIRA CAMPOS";"PDC";"F";"N";"N"
1991063,00;"ELIEL RODRIGUES";"PMDB";"N";"N";"N"
1991063,00;"ELIO DALLA-VECCHIA";"PDT";"S";"S";"N"
1991063,00;"ERNANI VIANA";"PSDB";"N";"N";"N"
1991063,00;"ERNESTO GRADELLA";"PT";"F";"O";"N"
1991063,00;"ETEVALDO NOGUEIRA";"PFL";"F";"N";"N"
1991063,00;"EUCLYDES MELLO";"PRN";"F";"N";"N"
1991063,00;"EURIDES BRITO";"PTR";"N";;"N"
1991063,00;"EVALDO GONCALVES";"PFL";"N";"N";"N"
1991063,00;"EVERALDO DE OLIVEIRA";"PMN";"N";"N";"N"
1991063,00;"EZIO FERREIRA";"PFL";"F";"N";"N"
1991063,00;"FABIO MEIRELLES";"PDS";"F";"N";"N"
1991063,00;"FABIO RAUNHEITTI";"PTB";"N";"N";"N"
1991063,00;"FAUSTO ROCHA";"PRN";"N";"N";"N"
1991063,00;"FELIPE NERI";"PMDB";"N";"N";"N"
1991063,00;"FERNANDO BEZERRA COELHO";"PMDB";"F";"N";"N"
1991063,00;"FERNANDO CARRION";"PDS";"F";"N";"N"
1991063,00;"FERNANDO FREIRE";"PFL";"F";"N";"N"
1991063,00;"FLAVIO ROCHA";"PRN";"F";"N";"N"
1991063,00;"FLORESTAN FERNANDES";"PT";"F";"O";"N"
1991063,00;"FRANCISCO EVANGELISTA";"PDT";"F";"S";"N"
1991063,00;"GASTONE RIGHI";"PTB";"F";"N";"N"
1991063,00;"GENEBALDO CORREIA";"PMDB";"N";"N";"N"
1991063,00;"GEORGE TAKIMOTO";"PFL";"N";"N";"N"
1991063,00;"GERALDO ALCKMIN FILHO";"PSDB";"F";"N";"N"
1991063,00;"GETULIO NEIVA";"PRN";"S";"N";"N"
1991063,00;"GILSON MACHADO";"PFL";"F";"N";"N"
1991063,00;"GILVAM BORGES";"PRN";"F";"N";"N"
1991063,00;"GUSTAVO KRAUSE";"PFL";"N";"N";"N"
1991063,00;"HAGAHUS ARAUJO";"PMDB";"F";"N";"N"
1991063,00;"HEITOR FRANCO";"PDS";"N";"N";"N"
1991063,00;"HERMINIO CALVINHO";"PMDB";"F";"N";"N"
1991063,00;"IBSEN PINHEIRO";"PMDB";"A";"N";"N"
1991063,00;"IRANI BARBOSA";"PL";"N";"N";"N"
1991063,00;"IRMA PASSONI";"PT";"F";"O";"N"
1991063,00;"IVAN BURITY";"PRN";"F";"N";"N"
1991063,00;"IVANIO GUERRA";"PFL";"N";"N";"N"
1991063,00;"JABES RABELO";"PTB";"F";"N";"N"
1991063,00;"JABES RIBEIRO";"PSDB";"N";"N";"N"
1991063,00;"JARVIS GAIDZINSKI";"PL";"F";"N";"N"
1991063,00;"JESUS TAJRA";"PFL";"N";"N";"N"
1991063,00;"JOAO ALVES";"PFL";"F";"N";"N"
1991063,00;"JOAO BAPTISTA MOTTA";"PSDB";"N";"N";"N"
1991063,00;"JOAO DE DEUS ANTUNES";"PDS";"F";"N";"N"
1991063,00;"JOAO FAGUNDES";"PMDB";"N";"N";"N"
1991063,00;"JOAO PAULO";"PT";"S";"O";"N"
1991063,00;"JOAO RODOLFO";"PDS";"N";"N";"N"
1991063,00;"JOAO ROSA";"PMDB";"F";"N";"N"
1991063,00;"JOAO TEIXEIRA";"PL";"F";"N";"N"
1991063,00;"JOAQUIM SUCENA";"PTB";"S";"N";"N"
1991063,00;"JONAS PINHEIRO";"PFL";"N";"N";"N"
1991063,00;"JONES SANTOS NEVES";"PL";"N";"N";"N"
1991063,00;"JONI VARISCO";"PMDB";"N";"N";"N"
1991063,00;"JORGE UEQUED";"PSDB";"F";"N";"N"
1991063,00;"JORIO DE BARROS";"PMDB";"F";"N";"N"
1991063,00;"JOSE ALDO";"PRS";"F";;"N"
1991063,00;"JOSE BELATO";"PMDB";"F";"N";"N"
1991063,00;"JOSE BURNETT";"PRN";"N";"N";"N"
1991063,00;"JOSE CARLOS VASCONCELOS";"PRN";"F";"N";"N"
1991063,00;"JOSE CICOTE";"PT";"F";"O";"N"
1991063,00;"JOSE DIOGO";"PDS";"F";"N";"N"
1991063,00;"JOSE DIRCEU";"PT";"F";"O";"N"
1991063,00;"JOSE DUTRA";"PMDB";"F";"N";"N"
1991063,00;"JOSE ELIAS";"PTB";"F";"N";"N"
1991063,00;"JOSE FALCAO";"PFL";"N";"N";"N"
1991063,00;"JOSE FELINTO";"PMDB";"N";"N";"N"
1991063,00;"JOSE GERALDO";"PMDB";"N";"N";"N"
1991063,00;"JOSE LUIZ MAIA";"PDS";"N";"N";"N"
1991063,00;"JOSE MARANHAO";"PMDB";"N";"N";"N"
1991063,00;"JOSE MARIA EYMAEL";"PDC";"F";"N";"N"
1991063,00;"JOSE MOURA";"PFL";"N";"N";"N"
1991063,00;"JOSE REINALDO";"PFL";"N";"N";"N"
1991063,00;"JOSE SERRA";"PSDB";"S";"N";"N"
1991063,00;"JOSE ULISSES DE OLIVEIRA";"PRS";"N";;"N"
1991063,00;"JOSE VICENTE BRIZOLA";"PDT";"F";"S";"N"
1991063,00;"JULIO CABRAL";"PTB";"F";"N";"N"
1991063,00;"JUNOT ABI-RAMIA";"PDT";"S";"S";"N"
1991063,00;"JUTAHY JUNIOR";"PSDB";"F";"N";"N"
1991063,00;"LAERTE BASTOS";"PDT";"S";"S";"N"
1991063,00;"LAZARO BARBOSA";"PMDB";"F";"N";"N"
1991063,00;"LEOMAR QUINTANILHA";"PDC";"N";"N";"N"
1991063,00;"LIBERATO CABOCLO";"PDT";"N";"S";"N"
1991063,00;"LOURIVAL FREITAS";"PT";"S";"O";"N"
1991063,00;"LUCI CHOINACKI";"PT";"F";"O";"N"
1991063,00;"LUCIA BRAGA";"PDT";"F";"S";"N"
1991063,00;"LUCIA VANIA";"PMDB";"F";"N";"N"
1991063,00;"LUIZ GIRAO";"PDT";"S";"S";"N"
1991063,00;"LUIZ PONTES";"PSDB";"F";"N";"N"
1991063,00;"LUIZ SOYER";"PMDB";"N";"N";"N"
1991063,00;"LUIZ TADEU LEITE";"PMDB";"S";"N";"N"
1991063,00;"LUIZ VIANA NETO";"PMDB";"F";"N";"N"
1991063,00;"MAGALHAES TEIXEIRA";"PSDB";"N";"N";"N"
1991063,00;"MANOEL MOREIRA";"PMDB";"N";"N";"N"
1991063,00;"MARCELINO ROMANO MACHADO";"PDS";"F";"N";"N"
1991063,00;"MARCELO LUZ";"PDS";"N";"N";"N"
1991063,00;"MARCO PENAFORTE";"PSDB";"N";"N";"N"
1991063,00;"MARIA LUIZA FONTENELE";"PSB";"F";"S";"N"
1991063,00;"MARINO CLINGER";"PDT";"S";"S";"N"
1991063,00;"MARIO CHERMONT";"PTB";"N";"N";"N"
1991063,00;"MATHEUS IENSEN";"PTB";"N";"N";"N"
1991063,00;"MAURICI MARIANO";"PRN";"S";"N";"N"
1991063,00;"MAURICIO CALIXTO";"PTB";"F";"N";"N"
