"Id_Votacao";"Data";"Resultado";"TipoVotacao";"Projeto";"SiglaProjeto";"Assunto"
1991044,00;20/6/1991 00:00:00;"REJ";2,00;"PL.";"PL.1232/91";"PL. 1232/91 - Votação de requerimento de inversão de pauta"
1991045,00;25/6/1991 00:00:00;"REJ";2,00;"PL.";"PL.5804/90";"PL. 5804/90 - Votação de requerimento de inversão de pauta"
1991046,00;25/6/1991 00:00:00;"REJ";1,00;"PL.";"PL.5804/90";"PL. 5804/90 - Votação de dvs"
1991047,00;25/6/1991 00:00:00;"REJ";1,00;"PL.";"PL.5804/90";"PL. 5804/90 - Votação de destaque"
1991049,00;26/6/1991 00:00:00;"REJ";1,00;"MPV";"MPV0296/91";"MPV 296/91 - Projeto"
1991050,00;27/6/1991 00:00:00;"APR";1,00;"PL.";"PL.4918/90";"PL. 4918/90 - Votação de destaque para a emenda nº 136"
1991051,00;28/6/1991 00:00:00;"REG";2,00;"PDC";"PDC0066/91";"PDC 66/91 - Votação de requerimento de urgência art. 155 RI"
1991052,00;28/6/1991 00:00:00;"REJ";1,00;"PL.";"PL.1050/91";"PL. 1050/91 - Votação de emenda nº 28"
1991053,00;28/6/1991 00:00:00;"APR";1,00;"PL.";"PL.1050/91";"PL. 1050/91 - Votação de emenda aglutinativa"
1991054,00;28/6/1991 00:00:00;"REJ";1,00;"PL.";"PL.0003/91";"PL. 03/91 - Votação de destaque"
1991055,00;7/8/1991 00:00:00;"REQ";1,00;"PL.";"PL.1390/91";"PL. 1390/91 - Votação de emenda nº 42"
1991056,00;7/8/1991 00:00:00;"REQ";1,00;"PL.";"PL.1390/91";"PL. 1390/91 - Votação de emenda nº 40"
1991057,00;7/8/1991 00:00:00;"REQ";1,00;"PL.";"PL.1390/91";"PL. 1390/91 - Votação de emenda nº 41"
1991058,00;7/8/1991 00:00:00;"REQ";1,00;"PL.";"PL.1390/91";"PL. 1390/91 - Votação de emenda nº 46"
1991059,00;21/8/1991 00:00:00;"REJ";2,00;"P.C";"P.C0018/91";"P.C 18/90 - Votação de requrimento de adiamento da discussão"
1991060,00;28/8/1991 00:00:00;"REQ";2,00;"PL.";"PL.0638/91";"PL. 638/91 - Votação de requerimento de preferência"
1991061,00;28/8/1991 00:00:00;"REQ";1,00;"PL.";"PL.0638/91";"PL. 638/91 - Substitutivo"
1991062,00;4/9/1991 00:00:00;"REJ";2,00;"PL.";"PL.4570/89";"PL. 4570/89 - Votação de recurso para apreciação do projeto pelo plenário"
1991063,00;4/9/1991 00:00:00;"REJ";2,00;"PLP";"PLP0084/91";"PLP 84/91 - Votação de requerimento adiamento da discussão"
1991064,00;19/9/1991 00:00:00;"REG";2,00;"PDC";"PDC0066/91";"PDC 66/91 - Votação de requerimento de urgência art. 155 RI"
1991065,00;1/10/1991 00:00:00;"APR";2,00;"REQ";"REQ0745/91";"REQ 745/91 - Votação de requerimento de inversão de pauta"
1991066,00;8/10/1991 00:00:00;"APR";1,00;"PL.";"PL.1911/91";"PL. 1911/91 - Substitutivo"
1991067,00;23/10/1991 00:00:00;"REJ";2,00;"PL.";"PL.0824/91";"PL. 824/91 - Votação de recuso sobre questão de ordem"
1991069,00;23/10/1991 00:00:00;"APR";1,00;"MPV";"MPV0299/91";"PLV 09/91 - Projeto"
1991070,00;29/10/1991 00:00:00;"APR";1,00;"PL.";"PL.4790/90";"PL. 4790/90 - Substitutivo"
1991075,00;3/12/1991 00:00:00;"APR";1,00;"PL.";"PL.0822/91";"PL. 822/91 - Projeto"
1991076,00;3/12/1991 00:00:00;"APR";1,00;"PL.";"PL.1793/91";"PL. 1793/91 - Votação de dvs do artigo nº 11 do substitutivo do Senado Federal"
1991078,00;4/12/1991 00:00:00;"APR";1,00;"PL.";"PL.5996/90";"PL. 5996/90 - Substitutivo"
1991081,00;4/12/1991 00:00:00;"REG";1,00;"PLP";"PLP0060/89";"PLP 60/89 - Votação em globo de emendas"
1991084,00;5/12/1991 00:00:00;"REQ";1,00;"PRC";"PRC0078/91";"PRC 78/91 - Projeto"
1991086,00;12/12/1991 00:00:00;"APR";1,00;"PL.";"PL.2366/91";"PL. 2366/91 - Projeto"
1991088,00;14/12/1991 00:00:00;"REG";2,00;"PL.";"PL.2452/91";"PL. 2452/91 e outros - Votação de requerimento de urgência art. 155 RI"
1991090,00;16/12/1991 00:00:00;"REG";2,00;"PL.";"PL.2452/91";"PL. 2452/91 e outros - Votação de requerimento de urgência art. 155 RI"
1991091,00;16/12/1991 00:00:00;"REG";2,00;"PL.";"PL.2452/91";"PL. 2452/91 e outros - Votação de requerimento de urgência art. 155 RI"
1991092,00;17/12/1991 00:00:00;"REG";2,00;"PL.";"PL.4580/90";"PL. 4580/90 - Votação de requerimento de urgência art. 155 RI"
1991093,00;17/12/1991 00:00:00;"REG";2,00;"PL.";"PL.2155/91";"PL. 2155/91 - Votação de requerimento de urgência art. 155 RI"
1991094,00;17/12/1991 00:00:00;"APR";1,00;"PL.";"PL.0080/91";"PL. 80/91 - Projeto"
1991095,00;18/12/1991 00:00:00;"REJ";2,00;"PL.";"PL.2452/91";"PL. 2452/91 - Votação de requerimento de preferência"
1991096,00;18/12/1991 00:00:00;"REQ";1,00;"PL.";"PL.2452/91";"PL. 2452/91 - Votação de emenda nº 33"
1991097,00;18/12/1991 00:00:00;"REQ";1,00;"PL.";"PL.2452/91";"PL. 2452/91 - Votação de emenda nº 29"
1991098,00;18/12/1991 00:00:00;"REJ";1,00;"PL.";"PL.2159/91";"PL. 2159/91 - Votação de dvs"
1991099,00;18/12/1991 00:00:00;"REJ";1,00;"PL.";"PL.2155/91";"PL. 2155/91 - Substitutivo"
1992002,00;18/3/1992 00:00:00;"REG";2,00;"PL.";"PL.2145/91";"PL. 2145/91 - Votação de requerimento de urgência art. 155 RI"
1992003,00;24/3/1992 00:00:00;"REG";2,00;"PL.";"PL.2592/92";"PL. 2592/92 - Votação de requerimento de urgência art. 155 RI"
1992004,00;25/3/1992 00:00:00;"REG";2,00;"PL.";"PL.2592/92";"PL. 2592/92 - Votação de requerimento de urgência art. 155 RI"
1992006,00;25/3/1992 00:00:00;"APR";2,00;"PEC";"PEC0051/90";"PEC 51/90 - Votação de requerimento de encerramento da sessão"
1992007,00;25/3/1992 00:00:00;"REG";1,00;"PEC";"PEC0051/90";"PEC 51/90 - Substitutivo"
1992009,00;1/4/1992 00:00:00;"APR";1,00;"PDC";"PDC0082/91";"PDC 82/91 - Projeto"
1992010,00;29/4/1992 00:00:00;"APR";2,00;"PL.";"PL.4573/90";"PL. 4573/90 - Votação de recurso contra poder conclusivo das comissões"
1992011,00;29/4/1992 00:00:00;"REG";1,00;"PEC";"PEC0051/90";"PEC 51/90 - Votação de dvs"
1992012,00;29/4/1992 00:00:00;"REG";1,00;"PEC";"PEC0051/90";"PEC 51/90 - Votação de dvs"
1992013,00;29/4/1992 00:00:00;"REG";1,00;"PEC";"PEC0051/90";"PEC 51/90 - Votação de dvs"
1992014,00;29/4/1992 00:00:00;"REG";1,00;"PEC";"PEC0051/90";"PEC 51/90 - Votação de dvs"
1992015,00;29/4/1992 00:00:00;"REJ";2,00;"PL.";"PL.2747/92";"PL. 2747/92 - Votação de requerimento de preferência"
1992016,00;29/4/1992 00:00:00;"REQ";1,00;"PL.";"PL.2747/92";"PL. 2747/92 - Projeto"
1992017,00;29/4/1992 00:00:00;"REQ";1,00;"PL.";"PL.2747/92";"PL. 2747/92 - Votação de dvs"
1992018,00;29/4/1992 00:00:00;"REJ";1,00;"PL.";"PL.2747/92";"PL. 2747/92 - Votação de destaque"
1992019,00;6/5/1992 00:00:00;"IND";1,00;"PL.";"PL.2747/92";"PL. 2747/92 - Votação de emenda"
1992020,00;7/5/1992 00:00:00;"APR";1,00;"MPV";"MPV0302/92";"PLV 01/92 - Projeto"
1992021,00;13/5/1992 00:00:00;"REG";2,00;"PL.";"PL.1491/91";"PL. 1491/91 - Votação de requerimento de urgência art. 155 RI"
1992022,00;13/5/1992 00:00:00;"APR";1,00;"PL.";"PL.2686/92";"PL. 2686/92 - Votação de emenda"
1992023,00;27/5/1992 00:00:00;"REG";1,00;"PEC";"PEC0051/90";"PEC 51/90 - Projeto"
1992025,00;9/6/1992 00:00:00;"APR";1,00;"PL.";"PL.0202/91";"PL. 202/91 - Votação de subemenda substitutiva"
1992026,00;10/6/1992 00:00:00;"APR";2,00;"PLP";"PLP0073/91";"PLP 73/91 - Votação de requerimento de preferência"
1992030,00;24/6/1992 00:00:00;"REG";2,00;"PL.";"PL.2990/92";"PL. 2990/92 - Votação de requerimento de urgência art. 155 RI"
1992032,00;30/6/1992 00:00:00;"REG";1,00;"PLP";"PLP0071/89";"PLP 71/89 - Substitutivo"
1992035,00;8/7/1992 00:00:00;"REG";1,00;"PEC";"PEC0051/90";"PEC 51/90 - Votação de dvs"
1992036,00;9/7/1992 00:00:00;"APR";1,00;"PL.";"PL.2990/92";"PL. 2990/92 - Substitutivo"
1992037,00;28/7/1992 00:00:00;"APR";1,00;"PRN";"PRN0002/92";"PRN 02/92 - Substitutivo"
1992041,00;21/10/1992 00:00:00;"REJ";2,00;"PL.";"PL.5051/90";"PL. 5051/90 - Votação de recurso para o projeto ser levado a plenário"
1992042,00;4/11/1992 00:00:00;"REG";2,00;"PRC";"PRC0093/92";"PRC 93/92 - Votação de requerimento de urgência art.155 RI"
1993005,00;20/1/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Substitutivo"
1993006,00;20/1/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de dvs nº 125"
1993013,00;20/1/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de dvs nº 169"
1993014,00;21/1/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de dvs"
1993015,00;26/1/1993 00:00:00;"APR";1,00;"PL.";"PL.0965/91";"PL. 965/91 - Votação das emendas com parecer favorável"
1993016,00;27/1/1993 00:00:00;"REJ";1,00;"PL.";"PL.0008/91";"PL. 08/91 - Votação de dvs"
1993017,00;28/1/1993 00:00:00;"REJ";2,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de requerimento de preferência"
1993018,00;1/2/1993 00:00:00;"APR";1,00;"PL.";"PL.3519/93";"PL. 3519/93 - Votação de emenda"
1993019,00;2/2/1993 00:00:00;"APR";1,00;"PL.";"PL.3497/93";"PL. 3497/93 - Votação de dvs art. 15 subemenda"
1993020,00;2/2/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Projeto"
1993021,00;2/2/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de dvs nº 5"
1993022,00;2/2/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de dvs nº 10"
1993024,00;2/2/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de dvs nº 4"
1993025,00;2/2/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de dvs nº 27"
1993026,00;2/2/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de dvs nº 29"
1993027,00;2/2/1993 00:00:00;"REG";1,00;"PEC";"PEC0048/91";"PEC 48/91 - Votação de dvs nº 15"
1993028,00;2/3/1993 00:00:00;"REJ";1,00;"PDC";"PDC0044/84";"PDC 44/84 - Votação de emenda"
1993029,00;10/3/1993 00:00:00;"REG";2,00;"PL.";"PL.0824/91";"PL. 824/91 - Votação de requerimento de urgência art. 155 RI"
1993030,00;23/3/1993 00:00:00;"REJ";2,00;"PLP";"PLP0032/88";"PLP 32/88 - Votação de requerimento de adiamento da discussão"
1993031,00;23/3/1993 00:00:00;"REG";1,00;"PLP";"PLP0032/88";"PLP 32/88 - Votação de emenda"
1993033,00;24/3/1993 00:00:00;"REG";1,00;"PLP";"PLP0032/88";"PLP 32/88 - Projeto"
1993035,00;30/3/1993 00:00:00;"APR";1,00;"PLN";"PLN0044/92";"MSG 92/92 - Substitutivo"
1993036,00;31/3/1993 00:00:00;"REG";1,00;"PDC";"PDC0141/91";"PDC 141/91 - Projeto"
1993037,00;1/4/1993 00:00:00;"APR";1,00;"PL.";"PL.1258/88";"PL. 1258/88 - Votação de subemenda do artigo nº 129"
1993039,00;28/4/1993 00:00:00;"APR";1,00;"PL.";"PL.1491/91";"PL. 1491/91 - Votação de destaque com parecer favorável"
1993040,00;5/5/1993 00:00:00;"APR";1,00;"PL.";"PL.1491/91";"PL. 1491/91 - Votação de dvs do nº 212"
1993042,00;19/5/1993 00:00:00;"APR";1,00;"PL.";"PL.2801/92";"PL. 2801/92 - Votação de dvs"
1993043,00;25/5/1993 00:00:00;"APR";1,00;"PL.";"PL.4621/90";"PL. 4621/90 - Substitutivo do Senado"
1993045,00;26/5/1993 00:00:00;"REG";1,00;"PLP";"PLP0071/89";"PLP 71/89 - Votação de dvs"
1993047,00;2/6/1993 00:00:00;"IND";1,00;"PL.";"PL.0824/91";"PL. 824/91 - Votação de emenda"
1993048,00;2/6/1993 00:00:00;"REG";1,00;"PLP";"PLP0153/93";"PLP 153/93 - Votação de emenda de plenário nº 3"
1993050,00;15/6/1993 00:00:00;"REG";2,00;"PL.";"PL.1909/91";"PL. 1909/91 - Votação de requerimento de urgência art. 155 RI"
1993052,00;16/6/1993 00:00:00;"REG";2,00;"PLP";"PLP0153/93";"PLP 153/93 - Votação de requerimento de urgência art.155 RI"
1993053,00;16/6/1993 00:00:00;"APR";2,00;"PLP";"PLP0153/93";"PLP 153/93 - Votação de requerimento de inversão de pauta"
1993054,00;17/6/1993 00:00:00;"APR";2,00;"PLP";"PLP0153/93";"PLP 153/93 - Votação de requerimento de preferência"
1993055,00;22/6/1993 00:00:00;"REG";1,00;"PLP";"PLP0153/93";"PLP 153/93 - Substitutivo"
1993056,00;22/6/1993 00:00:00;"APR";2,00;"PLP";"PLP0153/93";"PLP 153/93 - Votação de requerimento para retirada da emenda de plenário nº 29"
1993058,00;22/6/1993 00:00:00;"REG";1,00;"PLP";"PLP0153/93";"PLP 153/93 - Votação de dvs"
1993059,00;22/6/1993 00:00:00;"REG";1,00;"PLP";"PLP0153/93";"PLP 153/93 - Votação de dvs"
1993063,00;13/7/1993 00:00:00;"IND";1,00;"PL.";"PL.3610/93";"PL. 3610/93 - Substitutivo"
1993064,00;18/8/1993 00:00:00;"REQ";1,00;"MPV";"MPV0340/93";"PLV 18/93 - Projeto"
1993065,00;18/8/1993 00:00:00;"REQ";1,00;"MPV";"MPV0340/93";"PLV 18/93 - Votação de emenda nº 15"
1993066,00;18/8/1993 00:00:00;"REQ";1,00;"MPV";"MPV0340/93";"PLV 18/93 - Votação de emenda nº 32"
1993067,00;14/9/1993 00:00:00;"REQ";1,00;"PL.";"PL.3831/93";"PL. 3831/93 - Votação de emenda de plenário nº 100"
1993069,00;15/9/1993 00:00:00;"REQ";1,00;"PL.";"PL.3831/93";"PL. 3831/93 - Votação de emenda nº 161"
1993070,00;15/9/1993 00:00:00;"REQ";1,00;"PL.";"PL.3831/93";"PL. 3831/93 - Votação de emenda nº 323"
1993071,00;22/9/1993 00:00:00;"REG";1,00;"PDC";"PDC0256/93";"PDC 256/93 - Projeto"
1993072,00;28/9/1993 00:00:00;"REG";2,00;"PL.";"PL.4176/93";"PL. 4176/93 - Votação de requerimento de urgência art. 155 RI"
1993073,00;29/9/1993 00:00:00;"APR";1,00;"PRN";"PRN0003/93";"PRN 03/93 - Projeto"
1993074,00;29/9/1993 00:00:00;"REG";2,00;"PL.";"PL.4176/93";"PL. 4176/93 - Votação de requerimento de urgência art. 155 RI"
1993075,00;29/9/1993 00:00:00;"REG";2,00;"PRN";"PRN0003/93";"PRN 03/93 - Votação de requerimento de urgência art.155 RI"
1993077,00;19/10/1993 00:00:00;"APR";2,00;"PL.";"PL.0149/91";"PL. 149/91 - Votação de recurso nº 126/93 para apreciação do projeto em plenário"
1993079,00;8/12/1993 00:00:00;"APR";2,00;"PL.";"PL.4233/93";"PL. 4233/93 - Votação de parecer"
1994002,00;12/1/1994 00:00:00;"IND";1,00;"PL.";"PL.4233/93";"PL. 4233/93 - Votação de emenda do Senado Federal"
1994003,00;26/1/1994 00:00:00;"APR";1,00;"MPV";"MPV0400/93";"MPV 400/93 - Projeto"
1994004,00;2/2/1994 00:00:00;"APR";1,00;"PDC";"PDC0383/93";"PDC 383/93 - Projeto"
1994008,00;9/3/1994 00:00:00;"APR";1,00;"PL.";"PL.4393/94";"PL. 4393/94 - Projeto"
1994011,00;20/4/1994 00:00:00;"APR";1,00;"PDC";"PDC0413/94";"PDC 413/94 - Substitutivo"
1994014,00;18/5/1994 00:00:00;"APR";1,00;"MPV";"MPV0434/94";"PLV 11/94 - Projeto"
1994015,00;7/6/1994 00:00:00;"REJ";2,00;"PL.";"PL.3712/93";"PL. 3712/93 - Votação de desmenbramento do projeto"
1994017,00;29/6/1994 00:00:00;"IND";1,00;"PL.";"PL.4518/94";"PL. 4518/94 - Substitutivo"
1994018,00;20/7/1994 00:00:00;"REG";2,00;"MSC";"MSC0498/94";"MSC 498/94 - Votação de requerimento de urgência art. 155 RI"
1994025,00;17/1/1995 00:00:00;"REG";2,00;"PDC";"PDC0451/95";"PDC 451/95 - Votação de requerimento de urgência art. 155 RI"
1994026,00;17/1/1995 00:00:00;"APR";1,00;"PDC";"PDC0451/95";"PDC 451/95 - Projeto"
1994027,00;17/1/1995 00:00:00;"REG";2,00;"PDC";"PDC0452/95";"PDC 452/95 - Votação de requerimento de urgência art. 155 RI"
1994028,00;17/1/1995 00:00:00;"APR";1,00;"PDC";"PDC0452/95";"PDC 452/95 - Projeto"
1994029,00;18/1/1995 00:00:00;"APR";2,00;"PL.";"PL.4851/94";"PL. 4851/94 - Votação de requerimento de preferência"
1994030,00;18/1/1995 00:00:00;"REG";2,00;"PL.";"PL.4851/94";"PL. 4851/94 - Votação de requerimento de urgência art. 155 RI"
1994031,00;18/1/1995 00:00:00;"IND";1,00;"PL.";"PL.4851/94";"PL. 4851/94 - Substitutivo"
1996004,00;24/1/1995 00:00:00;"IND";1,00;"PL.";"PL.0899/95";"PL.  899/95 -  Votação de subemenda substitutiva."
