"Id_Votacao";"Data";"Resultado";"TipoVotacao";"Projeto";"SiglaProjeto";"Assunto"
2003116,00;24/9/2003 00:00:00;"REG";1,00;"PEC";"PEC0041/03";"PEC Nº 41/2003 - DVS Nº 4  PFL - ART. Nº 91 DO ADCT"
2003117,00;1/10/2003 00:00:00;"REG";2,00;"PL.";"PL.1503/03";"PL Nº 1.503/2003 - REQUERIMENTO DE URGÊNCIA"
2003119,00;15/10/2003 00:00:00;"REJ";2,00;"PLP";"PLP0072/03";"PLP Nº 72/2003 - REQUERIMENTO DE ADIAMENTO DE VOTAÇÃO POR DUAS SESSÕES"
2003120,00;15/10/2003 00:00:00;"REJ";2,00;"PLP";"PLP0072/03";"PLP Nº 72/2003 - PARECER DA COMISSÃO DE FINANÇAS À EMENDA AGLUTINATIV"
2003122,00;15/10/2003 00:00:00;"REG";1,00;"PLP";"PLP0072/03";"PLP Nº 72/2003 - DVS PFL - PARÁGRAFO 2º DO ART. 133"
2003123,00;15/10/2003 00:00:00;"REG";1,00;"PLP";"PLP0072/03";"PLP Nº 72/2003 - DVS PL - ART. 185"
2003124,00;15/10/2003 00:00:00;"APR";1,00;"PL.";"PL.4376/93";"PL Nº 4.376/1993 - SUB-EMENDA SUBSTITUTIVA"
2003126,00;28/10/2003 00:00:00;"REJ";1,00;"PL.";"PL.1936/03";"PL Nº 1.936/2003 - EMENDA DE PLENÁRIO Nº 2"
2003127,00;12/11/2003 00:00:00;"IND";1,00;"MPV";"MPV0131/03";"MPV Nº 131/2003 - DVS PSDB - ARTIGO 3º DO PLV"
2003129,00;18/11/2003 00:00:00;"REG";2,00;"PL.";"PL.4285/01";"PL Nº 4.285/2001 - REQUERIMENTO DE URGÊNCIA"
2003132,00;19/11/2003 00:00:00;"APR";2,00;"PEC";"PEC0544/02";"PEC Nº 544/2002 - REQUERIMENTO DE RETIRADA DE PAUTA"
2003136,00;26/11/2003 00:00:00;"REG";2,00;"PL.";"PL.1840/03";"PL Nº 1.840/2003 - REQUERIMENTO DE URGÊNCIA"
2003138,00;2/12/2003 00:00:00;"APR";2,00;"PL.";"PL.1840/03";"PL Nº 1.840/2003 - REQ. DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAME"
2003139,00;2/12/2003 00:00:00;"APR";2,00;"PL.";"PL.1840/03";"PL Nº 1.840/2003 - REQUERIMENTO DE PREFERÊNCIA PARA EMENDA AGLUTINATIVA 1"
2003148,00;18/12/2003 00:00:00;"APR";1,00;"MPV";"MPV0135/03";"MPV Nº 135/2003 - PROJETO DE LEI DE CONVERSÃO"
2003151,00;21/1/2004 00:00:00;"REG";2,00;"PL.";"PL.2546/03";"PL N§ 2.546/2003 - REQUERIMENTO DE URGÊNCIA"
2003152,00;21/1/2004 00:00:00;"REG";2,00;"PL.";"PL.2401/03";"PL N§ 2.401/2003 - REQUERIMENTO DE URGÊNCIA"
2003153,00;21/1/2004 00:00:00;"REJ";2,00;"MPV";"MPV0136/03";"MPV N§ 136/2003 - PARECER DE  ADMISSIBILIDADE"
2003157,00;28/1/2004 00:00:00;"APR";2,00;"MPV";"MPV0144/03";"MPV N§144/2003 - REQUERIMENTO - INVERSÃO DE PAUTA:  MPV N§144/2003, MPV N§ 145/2003..."
2003158,00;28/1/2004 00:00:00;"APR";2,00;"MPV";"MPV0144/03";"MPV N§ 144/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2003160,00;28/1/2004 00:00:00;"APR";2,00;"MPV";"MPV0144/03";"MPV N§ 144/2003 - PARECER DE ADMISSIBILIDADE"
2003162,00;3/2/2004 00:00:00;"REJ";1,00;"MPV";"MPV0140/03";"MPV Nº 140/2003 - DVS PSDB - EMENDA Nº 4"
2003164,00;5/2/2004 00:00:00;"REJ";2,00;"PL.";"PL.2401/03";"PL Nº 2.401/2003 - REQUERIMENTO DE PREFERÊNCIA DA EMENDA SUBSTITUTIVA"
2004001,00;17/2/2004 00:00:00;"REG";2,00;"MSF";"MSG0062/04";"MSG Nº 62/2004 - REQUERIMENTO DE URGÊNCIA"
2004004,00;9/3/2004 00:00:00;"REJ";1,00;"MPV";"MPV0141/03";"MPV Nº 141/2003 - PLV Nº 7/2004 DO SENADO FEDERAL"
2004005,00;10/3/2004 00:00:00;"APR";2,00;"MPV";"MPV0148/03";"MPV Nº 148/2003 - REQUERIMENTO DE PREFERÊNCIA PARA MEDIDA PROVISÓRIA"
2004007,00;11/3/2004 00:00:00;"APR";2,00;"MPV";"MPV0154/03";"MPV Nº 154/2003 - PARECER DE ADMISSIBILIDADE"
2004015,00;30/3/2004 00:00:00;"APR";2,00;"MPV";"MPV0165/04";"MPV Nº 165/2004 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENC"
2004017,00;30/3/2004 00:00:00;"APR";2,00;"MPV";"MPV0168/04";"MPV Nº 168/2004 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2004019,00;6/4/2004 00:00:00;"REJ";2,00;"MPV";"MPV0153/03";"MPV Nº 153/2003 - REQUERIMENTO DE RETIRADA DA PAUTA"
2004020,00;13/4/2004 00:00:00;"APR";2,00;"REQ";"MPV0153/03";"MPV 153/03 - REQUERIMENTO - INVERSÃO DE PAUTA - ITENS 4, 3, 2, 1."
2004021,00;13/4/2004 00:00:00;"APR";2,00;"MPV";"MPV0160/03";"MPV Nº 160/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENC"
2004031,00;4/5/2004 00:00:00;"APR";2,00;"MPV";"MPV0167/04";"MPV Nº 167/2004 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO"
2004032,00;4/5/2004 00:00:00;"APR";1,00;"MPV";"MPV0167/04";"MPV Nº 167/2004 - DVS PFL - ARTIGO 6º PLV"
2004034,00;5/5/2004 00:00:00;"APR";1,00;"MPV";"MPV0167/04";"MPV Nº 167/2004 - REDAÇÃO FINAL"
2004036,00;12/5/2004 00:00:00;"REG";2,00;"MSF";"MSG0205/04";"MSG Nº 205/2004 - REQUERIMENTO DE URGÊNCIA"
2004039,00;12/5/2004 00:00:00;"REG";2,00;"MSF";"MSG0205/04";"MSC Nº 205/2004 - REQUERIMENTO DE URGÊNCIA"
2004040,00;12/5/2004 00:00:00;"REG";2,00;"MSF";"MSG0210/04";"MSC Nº 210/2004 - REQUERIMENTO DE URGÊNCIA"
2004043,00;19/5/2004 00:00:00;"REJ";2,00;"MPV";"MPV0179/04";"MPV Nº 179/2004 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR UMA SESSÃO"
2004044,00;19/5/2004 00:00:00;"APR";2,00;"PEC";"PEC0101/03";"PEC Nº 101/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2004045,00;19/5/2004 00:00:00;"REG";1,00;"PEC";"PEC0101/03";"PEC Nº 101/2003 - SUBSTITUTIVO DA COMISSÃO ESPECIAL"
2004047,00;1/6/2004 00:00:00;"APR";2,00;"PLP";"PLP0076/03";"PLP Nº 76/2003 - REQUERIMENTO DE RETIRADA DE PAUTA"
2004051,00;2/6/2004 00:00:00;"IND";1,00;"MPV";"MPV0182/04";"MPV Nº 182/2004 - PROJETO DE LEI DE CONVERSÃO PLV 38/04"
2004052,00;2/6/2004 00:00:00;"IND";1,00;"MPV";"MPV0182/04";"MPV Nº 182/2004 - DVS PSDB - EMENDA Nº 56"
2004054,00;15/6/2004 00:00:00;"REJ";2,00;"MPV";"MPV0177/04";"MPV Nº 177/2004 - REQUERIMENTO DE RETIRADA DE PAUTA"
2004055,00;23/6/2004 00:00:00;"IND";1,00;"MPV";"MPV0182/04";"MPV Nº 182/2004 - PROJETO DE LEI DE CONVERSÃO DO SENADO FEDERAL PLV 39/04"
2004060,00;7/7/2004 00:00:00;"APR";2,00;"MPV";"MPV0183/04";"MPV Nº 183/2004 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2004062,00;7/7/2004 00:00:00;"IND";1,00;"MPV";"MPV0183/04";"MPV Nº 183/2004 - DESTAQUE INCISO 4 DA EMENDA Nº 1"
2004064,00;11/8/2004 00:00:00;"REJ";1,00;"PL.";"PL.2399/03";"PL Nº 2.399/2003 - DVS - PFL EMENDA Nº 17"
2004069,00;24/8/2004 00:00:00;"REJ";2,00;"MPV";"MPV0191/04";"MPV Nº 191/2004 - REQUERIMENTO DE RETIRADA DE PAUTA"
2004086,00;23/11/2004 00:00:00;"REJ";1,00;"MPV";"MPV0198/04";"MPV Nº 198/2004 - DVS PFL - EMENDA 1"
2004089,00;24/11/2004 00:00:00;"APR";1,00;"MPV";"MPV0201/04";"MPV Nº 201/2004 - PROJETO DE LEI DE CONVERSÃO"
2004091,00;30/11/2004 00:00:00;"REJ";1,00;"MPV";"MPV0206/04";"MPV Nº 206/2004 - DVS DO PSDB - ARTIGO Nº 22 DO PLV"
2004094,00;1/12/2004 00:00:00;"REJ";2,00;"MPV";"MPV0207/04";"MPV Nº 207/2004 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2004100,00;14/12/2004 00:00:00;"REJ";1,00;"PLP";"PLP0072/03";"PLP Nº 72/2003 - ARTIGO Nº 174 INCISO I"
2004101,00;14/12/2004 00:00:00;"REJ";1,00;"PLP";"PLP0072/03";"PLP Nº 72/2003 - DVS PSB/PCdoB - ARTIGO Nº 186"
2004102,00;14/12/2004 00:00:00;"REG";1,00;"PLP";"PLP0072/03";"PLP Nº 72/2003 - DVS PFL - EXPRESSÃO ""E ÀS AUTORIDADES ..."" - ART. N"
2004104,00;15/12/2004 00:00:00;"REG";1,00;"PEC";"PEC0227/04";"PEC Nº 227/2004 - DVS Nº 1 PTB - INCISO XI, ALÍNEA ""a"" e ""e"" DO ARTIG"
2005001,00;23/2/2005 00:00:00;"APR";2,00;"MPV";"MPV0225/04";"MPV Nº 225/2004 - PARECER DO RELATOR PELA CONSTITUCIONALIDADE"
2005002,00;2/3/2005 00:00:00;"REJ";2,00;"PL.";"PL.2401/03";"PL Nº 2401/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2005003,00;2/3/2005 00:00:00;"APR";1,00;"PL.";"PL.2401/03";"PL Nº 2401/2003 - SUBSTITUTIVO DO SENADO FEDERAL"
2005004,00;2/3/2005 00:00:00;"REJ";1,00;"PL.";"PL.2401/03";"PL Nº 2401/2003 - DVS PT - ARTIGO 5º"
2005005,00;2/3/2005 00:00:00;"IND";1,00;"PL.";"PL.2401/03";"PL Nº 2401/2003 - DVS PT - ARTIGO 14º, PARÁGRAFO 1º"
2005006,00;2/3/2005 00:00:00;"IND";1,00;"PL.";"PL.2401/03";"PL Nº 2401/2003 - DVS PV - ARTIGO 16º, PARÁGRAFO 3º"
2005007,00;9/3/2005 00:00:00;"REJ";1,00;"MPV";"MPV0227/04";"MPV Nº 227/2004 - DVS EMENDA Nº 36"
2005008,00;9/3/2005 00:00:00;"REG";1,00;"PEC";"PEC0227/04";"PEC Nº 227/2004 - DVS Nº 2 PSDB - EMENDA Nº 1"
2005009,00;15/3/2005 00:00:00;"APR";1,00;"MPV";"MPV0228/04";"MPV Nº 228/2004 - DVS PFL EMENDA Nº8"
2005011,00;15/3/2005 00:00:00;"REG";1,00;"PEC";"PEC0227/04";"PEC Nº 227/2004 - DVS Nº 4 PSDB - ART. Nº 40 § 1º, INCISO II, ALÍNEA"
2005013,00;16/3/2005 00:00:00;"REG";1,00;"PEC";"PEC0227/04";"PEC Nº 227/2004 - DVS Nº 8 PFL - ARTIGO Nº 4 DA PROPOSTA INICIAL"
2005022,00;1/6/2005 00:00:00;"APR";2,00;"MPV";"MPV0241/05";"MPV Nº 241/2005 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2005023,00;1/6/2005 00:00:00;"REJ";1,00;"MPV";"MPV0241/05";"MPV Nº 241/2005 - DVS PSDB - EXPRESSÃO: "" ENCARGOS FINANCEIROS"""
2005024,00;7/6/2005 00:00:00;"REJ";2,00;"MPV";"MPV0242/05";"MPV Nº 242/2005 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2005026,00;15/6/2005 00:00:00;"APR";1,00;"MPV";"MPV0242/05";"MPV Nº 242/2005 - DVS PDT - § 10º DO ART. Nº 29"
2005029,00;22/6/2005 00:00:00;"REJ";1,00;"MPV";"MPV0248/05";"MPV Nº 248/2005 - PROJETO DE LEI DE CONVERSÃO"
2005038,00;29/6/2005 00:00:00;"REG";2,00;"PRC";"PRC0248/05";"PRC Nº 248/2005 - REQUERIMENTO DE URGÊNCIA"
2005039,00;29/6/2005 00:00:00;;2,00;"REC";"NAA";"RECURSO - CONCESSÃO DO EFEITO SUSPENSIVO - DEP. RODRIGO MAIA - PFL"
2005040,00;29/6/2005 00:00:00;"APR";2,00;"PRC";"PRC0248/05";"PRC Nº 248/2005 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENC"
2005046,00;6/7/2005 00:00:00;"REG";2,00;"PDC";"PDC1274/04";"PDC Nº 1274/2004 - REFERENDO ARMA DE FOGO - REQUERIMENTO DE URGÊNCIA"
2005047,00;6/7/2005 00:00:00;"REJ";1,00;"PL.";"PL.4955/05";"PL Nº 4955/2005 - SUBSTITUTIVO"
2005048,00;6/7/2005 00:00:00;;1,00;"PDC";"PDC1274/04";"PDC Nº 1274/2004 - REFERENDO ARMAS DE FOGO"
2005050,00;17/8/2005 00:00:00;"REJ";2,00;"MPV";"MPV0248/05";"MPV Nº 248/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2005051,00;23/8/2005 00:00:00;"APR";2,00;"MPV";"MPV0252/05";"MPV Nº 252/2005 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2005053,00;31/8/2005 00:00:00;"REJ";1,00;"MPV";"MPV0251/05";"MPV Nº 251/2005 - EMENDAS DO SENADO FEDERAL"
2005054,00;4/10/2005 00:00:00;"APR";1,00;"MPV";"MPV0255/05";"MPV Nº 255/2005 - REQUERIMENTO PARA VOTAÇÃO SEJA FEITA POR GRUPOS DE"
2005055,00;5/10/2005 00:00:00;"APR";2,00;"MPV";"MPV0256/05";"MPV Nº 256/2005 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2005056,00;5/10/2005 00:00:00;"REJ";2,00;"MPV";"MPV0257/05";"MPV Nº 257/2005 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SE"
2005059,00;19/10/2005 00:00:00;"REJ";1,00;"MPV";"MPV0258/05";"MPV Nº 259/2005 - DVS PFL - EMENDA Nº 3"
2005061,00;25/10/2005 00:00:00;"REJ";2,00;"MPV";"MPV0258/05";"MPV Nº 258/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2005068,00;8/11/2005 00:00:00;"APR";1,00;"MPV";"MPV0258/05";"MPV Nº 258/2005 - PROJETO DE LEI DE CONVERSÃO"
2005070,00;9/11/2005 00:00:00;;1,00;"MPV";"MPV0258/05";"MPV Nº 258/2005 - DVS PSOL - EMENDA Nº 363"
2005071,00;9/11/2005 00:00:00;;1,00;"MPV";"MPV0258/05";"MPV Nº 258/2005 - DVS PPS - ARTIGO Nº 49 DO PLV"
2005072,00;16/11/2005 00:00:00;"APR";2,00;"MPV";"MPV0260/05";"MPV Nº 260/2005 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2005077,00;7/12/2005 00:00:00;"APR";1,00;"PL.";"PL.5524/05";"PL Nº 5524/2005 - SUBSTITUTIVO DA COMISSÃO DE FINANÇAS E TRIBUTAÇÃO"
